run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,212,0.0,1,False,False,1.4840,1.5516,1.5725,0.6664,0.6516,0.6471,402.0608,402.0608,402.0608,16.0000,16.0000,16.0000
1,433,2,0.27,103,0.0009765625,1,False,False,1.9145,1.9431,1.9689,0.5810,0.5655,0.5625,149.5004,149.5004,149.5004,16.0000,16.0000,16.0000
2,310,5,0.5,113,0.0011782270808598852,1,False,False,2.0726,2.1043,2.1355,0.5415,0.5307,0.5232,112.0511,112.0511,112.0511,16.0000,16.0000,16.0000
3,300,1,0.44,99,0.001421536311369323,1,False,False,2.0636,2.0925,2.1248,0.5678,0.5602,0.5530,109.1198,109.1198,109.1198,16.0000,16.0000,16.0000
4,1009,2,0.1,148,0.0017150900003645502,2,False,False,1.7701,1.8164,1.8368,0.6098,0.5915,0.5892,165.7961,165.7961,165.7961,16.0000,16.0000,16.0000
5,657,3,0.5,165,0.0020692638561704995,2,False,False,1.9247,1.9557,1.9845,0.5781,0.5660,0.5610,116.8972,116.8972,116.8972,16.0000,16.0000,16.0000
6,455,2,0.49,60,0.0024965762178914648,2,False,False,2.4496,2.4821,2.5084,0.4774,0.4653,0.4641,62.4832,62.4832,62.4832,16.0000,16.0000,16.0000
7,103,1,0.44,84,0.0030121305183748843,3,False,False,2.2169,2.2430,2.2769,0.5201,0.5136,0.5076,77.0059,77.0059,77.0059,16.0000,16.0000,16.0000
8,203,4,0.05,238,0.003634149117781824,3,False,False,1.7673,1.7855,1.8276,0.6209,0.6114,0.6054,132.6381,132.6381,132.6381,16.0000,16.0000,16.0000
9,150,4,0.02,122,0.004384617376208487,3,False,False,2.0025,2.0333,2.0673,0.5718,0.5586,0.5542,102.2983,102.2983,102.2983,15.0000,15.0000,15.0000
10,72,3,0.23,144,0.005290060730222237,4,False,False,2.0559,2.0857,2.1165,0.5674,0.5560,0.5488,87.7204,87.7204,87.7204,15.0000,15.0000,15.0000
11,467,3,0.31,79,0.006382482239223045,4,False,False,2.3753,2.4164,2.4407,0.5020,0.4893,0.4847,58.1537,58.1537,58.1537,14.0000,14.0000,14.0000
12,377,0,0.37,159,0.007700493739376462,4,False,False,2.2171,2.2458,2.2670,0.5393,0.5309,0.5275,63.6991,63.6991,63.6991,15.0000,15.0000,15.0000
13,436,2,0.25,154,0.009290680585958758,5,False,False,2.2516,2.2835,2.3073,0.5402,0.5278,0.5252,58.2993,58.2993,58.2993,14.0000,14.0000,14.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,5,False,False,2.4088,2.4396,2.4618,0.5159,0.5057,0.5009,46.2512,46.2512,46.2512,14.0000,14.0000,14.0000
