run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
11,467,3,0.31,768,0.006382482239223045,4,True,True,3.1551,3.1551,3.1551,0.3072,0.3072,0.3072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,0.2476,0.3037,0.3070,0.9448,0.9333,0.9314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,768,0.007700493739376462,4,True,False,3.5761,3.5761,3.5761,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,768,0.007700493739376462,4,True,True,3.5741,3.5741,3.5741,0.1715,0.1715,0.1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,0.0647,0.1931,0.1959,0.9871,0.9576,0.9558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,768,0.009290680585958758,5,True,False,2.9690,2.9690,2.9690,0.3474,0.3474,0.3474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,768,0.009290680585958758,5,True,True,2.9616,2.9616,2.9616,0.3573,0.3573,0.3573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,0.0913,0.1905,0.1953,0.9806,0.9584,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,True,False,3.3886,3.3886,3.3886,0.1986,0.1986,0.1986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,True,True,3.3764,3.3764,3.3764,0.2106,0.2106,0.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,0.0685,0.2124,0.2188,0.9861,0.9550,0.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,768,0.013524008765720979,5,True,False,2.4286,2.4286,2.4286,0.4873,0.4873,0.4873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,768,0.013524008765720979,5,True,True,2.4519,2.4519,2.4519,0.4844,0.4844,0.4844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,0.0964,0.2230,0.2212,0.9799,0.9528,0.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,768,0.01631677785042834,6,True,False,1.4671,1.4671,1.4671,0.6952,0.6952,0.6952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,768,0.01631677785042834,6,True,True,1.4061,1.4061,1.4061,0.7108,0.7108,0.7108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,0.0841,0.2021,0.2029,0.9820,0.9559,0.9566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,768,0.01968626640460739,6,True,False,2.9775,2.9775,2.9775,0.3334,0.3334,0.3334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,768,0.01968626640460739,6,True,True,2.9832,2.9832,2.9832,0.3348,0.3348,0.3348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,0.0887,0.2305,0.2287,0.9825,0.9508,0.9498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,768,0.02375156961170491,6,True,False,2.6384,2.6384,2.6384,0.4004,0.4004,0.4004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,768,0.02375156961170491,6,True,True,2.6616,2.6616,2.6616,0.3962,0.3962,0.3962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,0.3914,0.5216,0.5484,0.9391,0.9231,0.9193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,768,0.028656376350145975,7,True,False,3.5119,3.5119,3.5119,0.1719,0.1719,0.1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,768,0.028656376350145975,7,True,True,3.5119,3.5119,3.5119,0.1731,0.1731,0.1731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,0.0662,0.1933,0.1986,0.9869,0.9569,0.9570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,768,0.03457404790277603,7,True,False,2.1491,2.1491,2.1491,0.6418,0.6418,0.6418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,768,0.03457404790277603,7,True,True,2.1836,2.1836,2.1836,0.6323,0.6323,0.6323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,0.1179,0.2058,0.2100,0.9773,0.9576,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,768,0.04171374544281356,7,True,False,3.4359,3.4359,3.4359,0.1924,0.1924,0.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,768,0.04171374544281356,7,True,True,3.4437,3.4437,3.4437,0.1940,0.1940,0.1940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,0.2758,0.3284,0.3294,0.9397,0.9279,0.9276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,768,0.050327822873414196,8,True,False,3.5794,3.5794,3.5794,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,768,0.050327822873414196,8,True,True,3.5789,3.5789,3.5789,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,0.3720,0.4309,0.4360,0.9273,0.9151,0.9133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,768,0.06072074632210035,8,True,False,3.5783,3.5783,3.5783,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,768,0.06072074632210035,8,True,True,3.5753,3.5753,3.5753,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,0.0860,0.2028,0.2049,0.9820,0.9565,0.9552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
