run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,0.2157,0.2796,0.2884,0.9523,0.9412,0.9357,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,0.1726,0.2523,0.2656,0.9616,0.9473,0.9418,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,0.2249,0.2864,0.2941,0.9505,0.9381,0.9346,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,0.1875,0.2585,0.2685,0.9582,0.9455,0.9405,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,0.2001,0.2663,0.2753,0.9554,0.9440,0.9390,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,0.2029,0.2663,0.2774,0.9547,0.9435,0.9381,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,0.1636,0.2489,0.2626,0.9637,0.9481,0.9422,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,0.1775,0.2511,0.2637,0.9601,0.9474,0.9417,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,0.1815,0.2513,0.2630,0.9593,0.9474,0.9417,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,0.2271,0.2864,0.2944,0.9497,0.9384,0.9343,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,0.1798,0.2504,0.2624,0.9597,0.9472,0.9418,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,0.1803,0.2488,0.2614,0.9596,0.9482,0.9419,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,0.1803,0.2488,0.2614,0.9596,0.9482,0.9419,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,0.2372,0.2951,0.3033,0.9480,0.9365,0.9324,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,0.2266,0.2856,0.2946,0.9500,0.9383,0.9334,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
