run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
9,150,4,0.02,122,0.004384617376208487,9,True,True,,,,,,,,,,,,
10,72,3,0.23,144,0.005290060730222237,10,False,False,1.0458,1.5617,1.5685,0.7681,0.6948,0.6944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,10,True,False,3.6723,3.6723,3.6723,0.2263,0.2263,0.2263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,10,True,True,,,,,,,,,,,,
11,467,3,0.31,79,0.006382482239223045,11,False,False,0.7320,1.3593,1.3917,0.8365,0.7291,0.7254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,11,True,False,3.1641,3.1641,3.1641,0.3867,0.3867,0.3867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,11,True,True,,,,,,,,,,,,
12,377,0,0.37,159,0.007700493739376462,12,False,False,0.6974,1.4060,1.4096,0.8490,0.7290,0.7281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,12,True,False,2.9196,2.9196,2.9196,0.3378,0.3378,0.3378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,12,True,True,,,,,,,,,,,,
13,436,2,0.25,154,0.009290680585958758,13,False,False,0.6721,1.3741,1.3969,0.8518,0.7263,0.7285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,13,True,False,2.2273,2.2273,2.2273,0.5689,0.5689,0.5689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,13,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,148,0.011209248221179687,14,False,False,0.7502,1.3389,1.3313,0.8295,0.7310,0.7295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,14,True,False,2.9804,2.9804,2.9804,0.3941,0.3941,0.3941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,14,True,True,,,,,,,,,,,,
15,326,3,0.09,115,0.013524008765720979,15,False,False,0.8416,1.5166,1.5165,0.8144,0.7053,0.7055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
