run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3663,0.4341,0.4462,0.9170,0.9020,0.9010,1074.1021,1074.1021,1074.1021,15.0000,15.0000,15.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.5603,0.5908,0.5936,0.8869,0.8786,0.8789,312.1050,312.1050,312.1050,15.0000,15.0000,15.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.6362,0.6622,0.6651,0.8720,0.8634,0.8644,270.3783,270.3783,270.3783,15.0000,15.0000,15.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.6502,0.6762,0.6788,0.8719,0.8632,0.8645,256.5879,256.5879,256.5879,15.0000,15.0000,15.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6340,0.6626,0.6646,0.8778,0.8697,0.8703,254.3340,254.3340,254.3340,15.0000,15.0000,15.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.7434,0.7665,0.7698,0.8571,0.8480,0.8503,213.0360,213.0360,213.0360,15.0000,15.0000,15.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.7871,0.8092,0.8130,0.8507,0.8430,0.8440,195.9154,195.9154,195.9154,15.0000,15.0000,15.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.8294,0.8506,0.8553,0.8455,0.8384,0.8385,180.8638,180.8638,180.8638,15.0000,15.0000,15.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.8416,0.8641,0.8692,0.8480,0.8394,0.8405,173.3071,173.3071,173.3071,15.0000,15.0000,15.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.9224,0.9428,0.9506,0.8357,0.8269,0.8274,153.1734,153.1734,153.1734,15.0000,15.0000,15.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.0371,1.0541,1.0647,0.8110,0.8054,0.8022,130.4234,130.4234,130.4234,15.0000,15.0000,15.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.1549,1.1691,1.1813,0.7812,0.7765,0.7741,111.2029,111.2029,111.2029,15.0000,15.0000,15.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2960,1.3068,1.3209,0.7510,0.7470,0.7439,92.1193,92.1193,92.1193,15.0000,15.0000,15.0000
13,436,2,0.25,768,0.009290680585958758,4,False,False,1.4160,1.4254,1.4395,0.7348,0.7319,0.7290,77.9626,77.9626,77.9626,15.0000,15.0000,15.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.5639,1.5710,1.5848,0.7147,0.7122,0.7105,64.2587,64.2587,64.2587,15.0000,15.0000,15.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.6713,1.6774,1.6903,0.7027,0.7018,0.7008,55.3354,55.3354,55.3354,15.0000,15.0000,15.0000
16,326,2,0.02,768,0.01631677785042834,5,False,False,1.8058,1.8103,1.8232,0.6720,0.6712,0.6676,46.2780,46.2780,46.2780,15.0000,15.0000,15.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,1.9886,1.9911,2.0037,0.6082,0.6081,0.6074,36.1809,36.1809,36.1809,15.0000,15.0000,15.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.1693,2.1705,2.1818,0.5784,0.5771,0.5772,27.8427,27.8427,27.8427,15.0000,15.0000,15.0000
19,137,5,0.3,768,0.028656376350145975,6,False,False,2.3291,2.3297,2.3401,0.5516,0.5506,0.5496,21.7208,21.7208,21.7208,15.0000,15.0000,15.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,2.4670,2.4676,2.4766,0.5082,0.5095,0.5068,17.4045,17.4045,17.4045,15.0000,15.0000,15.0000
