run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
35,407,5,0.35000000000000003,94,0.577676348436136,11,False,False,1.4688,1.8762,1.8311,0.6533,0.5432,0.5704,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
36,657,2,0.11,182,0.6969691317244994,12,False,False,1.0424,1.9553,1.7998,0.7511,0.6386,0.6383,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,12,False,False,1.0439,1.7091,1.7347,0.7461,0.6114,0.6238,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
38,398,4,0.23,292,1.0145453349375229,12,False,False,0.8368,1.8607,1.7768,0.7995,0.6477,0.6432,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
39,369,4,0.29,98,1.2240535433046547,12,False,False,1.4063,1.8111,1.8011,0.6640,0.6068,0.5874,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
40,75,4,0.33,67,1.4768261459394993,13,False,False,1.5733,2.0497,2.1486,0.6286,0.5500,0.5680,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
41,179,0,0.02,177,1.7817974362806772,13,False,False,1.0420,2.0790,1.8550,0.7588,0.6000,0.6408,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
42,442,4,0.19,159,2.149746679841392,13,False,False,1.0661,1.8693,1.7364,0.7491,0.6205,0.6481,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
43,111,1,0.22,237,2.5936791093020193,14,False,False,0.8968,1.8184,1.7001,0.7814,0.6455,0.6723,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
44,242,1,0.45,123,3.1292855968155457,14,False,False,1.3497,1.8114,1.7542,0.6723,0.5932,0.6383,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
45,107,3,0.21,118,3.7754972507267723,14,False,False,1.2473,1.8703,1.8387,0.7004,0.5932,0.6214,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
46,150,2,0.2,70,4.555154539026766,15,False,False,1.4972,2.0542,1.9850,0.6400,0.5318,0.5898,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
47,38,1,0.2,128,5.495814589832352,15,False,False,1.2708,1.7996,1.8814,0.7064,0.6205,0.6044,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
48,248,1,0.49,92,6.6307252030723465,15,False,False,1.4861,1.8076,1.7039,0.6323,0.5773,0.6238,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
49,670,0,0.45,89,8.0,15,False,False,1.5026,1.9379,1.8499,0.6366,0.5295,0.5874,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
