run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
10,72,3,0.23,300,0.005290060730222237,4,False,False,0.3938,0.4614,0.4538,0.9034,0.8930,0.8970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,300,0.005290060730222237,4,True,False,3.5576,3.5576,3.5576,0.1732,0.1732,0.1732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,300,0.005290060730222237,4,True,True,,,,,,,,,,,,
11,467,3,0.31,300,0.006382482239223045,4,False,False,0.2988,0.3965,0.3846,0.9181,0.9021,0.9056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,300,0.006382482239223045,4,True,False,3.4164,3.4164,3.4164,0.2090,0.2090,0.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,300,0.006382482239223045,4,True,True,,,,,,,,,,,,
12,377,0,0.37,300,0.007700493739376462,4,False,False,0.6208,0.6651,0.6543,0.8728,0.8648,0.8713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,300,0.007700493739376462,4,True,False,3.5849,3.5849,3.5849,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,300,0.007700493739376462,4,True,True,,,,,,,,,,,,
13,436,2,0.25,300,0.009290680585958758,5,False,False,0.3075,0.3993,0.3847,0.9173,0.9000,0.9037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,5,True,False,3.3427,3.3427,3.3427,0.2231,0.2231,0.2231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,5,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,300,0.011209248221179687,5,False,False,0.3205,0.3984,0.3824,0.9131,0.9006,0.9056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,5,True,False,3.4979,3.4979,3.4979,0.1842,0.1842,0.1842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,5,True,True,,,,,,,,,,,,
15,326,3,0.09,300,0.013524008765720979,5,False,False,0.3037,0.4103,0.3900,0.9183,0.8999,0.9043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,5,True,False,3.2224,3.2224,3.2224,0.2401,0.2401,0.2401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,5,True,True,,,,,,,,,,,,
16,326,2,0.02,300,0.01631677785042834,6,False,False,0.3132,0.4172,0.4013,0.9171,0.8983,0.9018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,6,True,False,3.1261,3.1261,3.1261,0.2493,0.2493,0.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,6,True,True,,,,,,,,,,,,
17,247,2,0.15,300,0.01968626640460739,6,False,False,0.3046,0.4020,0.3876,0.9176,0.9008,0.9041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,6,True,False,3.3465,3.3465,3.3465,0.2202,0.2202,0.2202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,6,True,True,,,,,,,,,,,,
18,179,1,0.01,300,0.02375156961170491,6,False,False,0.3212,0.4293,0.4119,0.9153,0.8974,0.9030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,6,True,False,3.2944,3.2944,3.2944,0.2255,0.2255,0.2255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,6,True,True,,,,,,,,,,,,
19,137,5,0.3,300,0.028656376350145975,7,False,False,0.6188,0.7183,0.7657,0.8895,0.8784,0.8814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,300,0.028656376350145975,7,True,False,3.5745,3.5745,3.5745,0.1715,0.1715,0.1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,300,0.028656376350145975,7,True,True,,,,,,,,,,,,
20,786,2,0.24,300,0.03457404790277603,7,False,False,0.3001,0.3967,0.3813,0.9166,0.9012,0.9055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,7,True,False,3.2091,3.2091,3.2091,0.2429,0.2429,0.2429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,7,True,True,,,,,,,,,,,,
21,410,1,0.49,300,0.04171374544281356,7,False,False,0.3548,0.4225,0.4087,0.9121,0.9000,0.9027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,7,True,False,3.5437,3.5437,3.5437,0.1766,0.1766,0.1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,7,True,True,,,,,,,,,,,,
22,388,0,0.48,300,0.050327822873414196,8,False,False,0.6823,0.7220,0.7105,0.8628,0.8577,0.8629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,8,True,False,3.5863,3.5863,3.5863,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,8,True,True,,,,,,,,,,,,
23,38,2,0.4,300,0.06072074632210035,8,False,False,0.6353,0.6702,0.6688,0.8647,0.8596,0.8602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,8,True,False,3.5882,3.5882,3.5882,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,8,True,True,,,,,,,,,,,,
24,467,2,0.11,300,0.07325985555120318,8,False,False,0.3115,0.4004,0.3878,0.9170,0.9007,0.9033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,8,True,False,3.1683,3.1683,3.1683,0.2460,0.2460,0.2460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,8,True,True,,,,,,,,,,,,
25,176,4,0.05,300,0.08838834764831845,9,False,False,0.3174,0.4287,0.4148,0.9179,0.8979,0.9014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,9,True,False,3.3581,3.3581,3.3581,0.2211,0.2211,0.2211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,9,True,True,,,,,,,,,,,,
26,57,4,0.0,300,0.10664094190766783,9,False,False,0.3472,0.4696,0.4504,0.9128,0.8941,0.8981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
