run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
35,407,5,0.35000000000000003,94,0.577676348436136,12,False,False,0.3236,0.6867,0.6937,0.9174,0.8515,0.8522,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
36,657,2,0.11,182,0.6969691317244994,12,False,False,0.3622,0.7695,0.7793,0.9099,0.8447,0.8461,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,13,False,False,0.3129,0.6657,0.6635,0.9199,0.8549,0.8536,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
38,398,4,0.23,292,1.0145453349375229,13,False,False,0.3237,0.7235,0.7403,0.9174,0.8511,0.8473,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
39,369,4,0.29,98,1.2240535433046547,13,False,False,0.3250,0.7152,0.7201,0.9161,0.8507,0.8492,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
40,75,4,0.33,67,1.4768261459394993,14,False,False,0.3120,0.6881,0.6886,0.9191,0.8535,0.8539,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
41,179,0,0.02,177,1.7817974362806772,14,False,False,0.3855,0.8284,0.8381,0.9052,0.8414,0.8401,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
42,442,4,0.19,159,2.149746679841392,14,False,False,0.3493,0.7413,0.7475,0.9110,0.8483,0.8470,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
43,111,1,0.22,237,2.5936791093020193,15,False,False,0.3243,0.7254,0.7335,0.9169,0.8500,0.8497,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
44,242,1,0.45,123,3.1292855968155457,15,False,False,0.3193,0.6527,0.6766,0.9187,0.8529,0.8505,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
45,107,3,0.21,118,3.7754972507267723,15,False,False,0.3444,0.7309,0.7417,0.9133,0.8487,0.8480,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000
46,150,2,0.2,70,4.555154539026766,16,False,False,0.3325,0.7245,0.7346,0.9149,0.8511,0.8503,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
47,38,1,0.2,128,5.495814589832352,16,False,False,0.3427,0.7426,0.7432,0.9127,0.8468,0.8483,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
48,248,1,0.49,92,6.6307252030723465,16,False,False,0.3014,0.6555,0.6521,0.9216,0.8538,0.8561,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
49,670,0,0.45,89,8.0,16,False,False,0.3118,0.6722,0.6822,0.9196,0.8536,0.8539,0.0000,0.0000,0.0000,16.0000,16.0000,16.0000
