run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
35,407,5,0.35000000000000003,768,0.577676348436136,10,False,False,0.3718,0.3810,0.3917,0.9199,0.9181,0.9177,0.0000,0.0000,0.0000,10.0000,10.0000,10.0000
36,657,2,0.11,768,0.6969691317244994,11,False,False,0.2991,0.3323,0.3359,0.9354,0.9289,0.9286,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,11,False,False,0.3828,0.3929,0.4033,0.9172,0.9166,0.9145,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
38,398,4,0.23,768,1.0145453349375229,11,False,False,0.3299,0.3507,0.3585,0.9284,0.9260,0.9238,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
39,369,4,0.29,768,1.2240535433046547,12,False,False,0.3424,0.3599,0.3677,0.9261,0.9235,0.9224,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
40,75,4,0.33,768,1.4768261459394993,12,False,False,0.3531,0.3687,0.3784,0.9239,0.9205,0.9205,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
41,179,0,0.02,768,1.7817974362806772,12,False,False,0.2777,0.3232,0.3238,0.9402,0.9311,0.9313,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
42,442,4,0.19,768,2.149746679841392,12,False,False,0.3172,0.3413,0.3478,0.9316,0.9279,0.9263,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
43,111,1,0.22,768,2.5936791093020193,13,False,False,0.3203,0.3444,0.3530,0.9305,0.9272,0.9255,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
44,242,1,0.45,768,3.1292855968155457,13,False,False,0.3871,0.3989,0.4090,0.9168,0.9156,0.9136,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
45,107,3,0.21,768,3.7754972507267723,13,False,False,0.3182,0.3428,0.3495,0.9315,0.9276,0.9254,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
46,150,2,0.2,768,4.555154539026766,14,False,False,0.3190,0.3420,0.3504,0.9312,0.9278,0.9253,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
47,38,1,0.2,768,5.495814589832352,14,False,False,0.3190,0.3420,0.3504,0.9312,0.9278,0.9253,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
48,248,1,0.49,768,6.6307252030723465,14,False,False,0.4017,0.4117,0.4236,0.9138,0.9122,0.9110,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
49,670,0,0.45,768,8.0,14,False,False,0.3867,0.3983,0.4100,0.9170,0.9146,0.9135,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
