run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,212,0.0,1,False,False,2.2822,2.8382,2.7263,0.2342,0.2727,0.2840,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,433,2,0.27,103,0.0009765625,1,False,False,1.8874,2.7940,2.3933,0.3734,0.3409,0.3835,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
2,310,5,0.5,113,0.0011782270808598852,1,False,False,2.1001,2.6926,2.5112,0.3984,0.4000,0.3689,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
3,300,1,0.44,99,0.001421536311369323,1,False,False,1.9256,2.6977,2.5831,0.3984,0.4114,0.3786,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
4,1009,2,0.1,148,0.0017150900003645502,2,False,False,1.2782,2.4689,2.1903,0.6643,0.4932,0.5243,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
5,657,3,0.5,165,0.0020692638561704995,2,False,False,1.3133,2.4858,2.1791,0.7037,0.5295,0.5631,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
6,455,2,0.49,60,0.0024965762178914648,2,False,False,1.0424,1.9682,1.9015,0.7411,0.5886,0.6214,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
7,103,1,0.44,84,0.0030121305183748843,3,False,False,0.9434,2.1445,2.1087,0.8071,0.6159,0.6529,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
8,203,4,0.05,238,0.003634149117781824,3,False,False,1.1399,2.3317,1.9611,0.7818,0.5909,0.6845,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
9,150,4,0.02,122,0.004384617376208487,3,False,False,0.7433,2.2362,1.7804,0.8492,0.6545,0.6893,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
10,72,3,0.23,144,0.005290060730222237,4,False,False,0.9562,2.4207,2.1162,0.7971,0.5909,0.6578,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
11,467,3,0.31,79,0.006382482239223045,4,False,False,0.9700,2.2661,1.9499,0.8065,0.6023,0.6505,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
12,377,0,0.37,159,0.007700493739376462,4,False,False,0.7577,2.2191,1.8984,0.8458,0.6318,0.6796,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
13,436,2,0.25,154,0.009290680585958758,4,False,False,0.8061,2.2262,1.8266,0.8258,0.5886,0.6481,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,5,False,False,0.9600,2.1858,2.0411,0.8115,0.6114,0.6383,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
