run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,212,0.0,1,False,False,3.0043,3.9851,3.7458,0.2542,0.2589,0.2959,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,433,2,0.27,103,0.0009765625,1,False,False,3.1096,3.6614,3.6006,0.2980,0.3350,0.3425,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
2,310,5,0.5,113,0.0011782270808598852,2,False,False,2.2456,3.2577,2.9444,0.5057,0.4619,0.4712,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
3,300,1,0.44,99,0.001421536311369323,3,False,False,1.6901,3.0077,2.7298,0.6441,0.5305,0.5205,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
4,1009,2,0.1,148,0.0017150900003645502,4,False,False,1.5484,3.2631,2.8904,0.7115,0.5051,0.5644,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
5,657,3,0.5,165,0.0020692638561704995,4,False,False,1.3279,2.8401,2.5126,0.7649,0.5330,0.5890,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
6,455,2,0.49,60,0.0024965762178914648,5,False,False,1.4262,2.7690,2.4505,0.7355,0.5457,0.5753,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
7,103,1,0.44,84,0.0030121305183748843,6,False,False,1.3259,2.9899,2.6186,0.7523,0.5457,0.5890,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
8,203,4,0.05,238,0.003634149117781824,7,False,False,1.3033,3.0307,2.8422,0.7660,0.5228,0.5945,0.0000,0.0000,0.0000,7.0000,7.0000,7.0000
9,150,4,0.02,122,0.004384617376208487,8,False,False,1.7312,3.0316,2.6949,0.7046,0.5000,0.5452,0.0000,0.0000,0.0000,8.0000,8.0000,8.0000
10,72,3,0.23,144,0.005290060730222237,8,False,False,1.0846,2.8261,2.5146,0.7973,0.5533,0.5836,0.0000,0.0000,0.0000,8.0000,8.0000,8.0000
11,467,3,0.31,79,0.006382482239223045,9,False,False,1.2492,2.6127,2.4285,0.7633,0.5406,0.5808,0.0000,0.0000,0.0000,9.0000,9.0000,9.0000
12,377,0,0.37,159,0.007700493739376462,10,False,False,1.6108,2.8666,2.7441,0.7207,0.5660,0.5671,0.0000,0.0000,0.0000,10.0000,10.0000,10.0000
13,436,2,0.25,154,0.009290680585958758,11,False,False,1.4544,2.8543,2.6134,0.7485,0.5457,0.5589,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,12,False,False,1.6048,2.9391,2.6203,0.7207,0.5305,0.5699,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
15,326,3,0.09,115,0.013524008765720979,12,False,False,1.4936,2.8706,2.6652,0.7363,0.5254,0.5808,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
