run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
13,436,2,0.25,300,0.009290680585958758,13,False,False,0.6414,0.9698,0.9488,0.8553,0.7961,0.7962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,13,True,False,3.8402,3.8402,3.8402,0.2313,0.2313,0.2313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,13,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,300,0.011209248221179687,14,False,False,0.7672,0.9812,0.9546,0.8240,0.7911,0.7926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,14,True,False,4.2155,4.2155,4.2155,0.1506,0.1506,0.1506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,14,True,True,,,,,,,,,,,,
15,326,3,0.09,300,0.013524008765720979,15,False,False,0.7497,1.0407,1.0223,0.8350,0.7861,0.7868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,15,True,False,3.4768,3.4768,3.4768,0.3106,0.3106,0.3106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,15,True,True,,,,,,,,,,,,
16,326,2,0.02,300,0.01631677785042834,16,False,False,0.7349,1.0484,1.0280,0.8381,0.7845,0.7829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,16,True,False,2.7633,2.7633,2.7633,0.4323,0.4323,0.4323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,16,True,True,,,,,,,,,,,,
17,247,2,0.15,300,0.01968626640460739,17,False,False,0.6782,1.0067,0.9923,0.8485,0.7907,0.7890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,17,True,False,3.8621,3.8621,3.8621,0.2271,0.2271,0.2271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,17,True,True,,,,,,,,,,,,
18,179,1,0.01,300,0.02375156961170491,18,False,False,0.7769,1.0725,1.0691,0.8309,0.7829,0.7804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,18,True,False,3.7949,3.7949,3.7949,0.2340,0.2340,0.2340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,18,True,True,,,,,,,,,,,,
19,137,5,0.3,300,0.028656376350145975,19,False,False,1.6525,1.8300,1.7965,0.6729,0.6700,0.6719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,300,0.028656376350145975,19,True,False,4.4074,4.4074,4.4074,0.1263,0.1263,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,300,0.028656376350145975,19,True,True,,,,,,,,,,,,
20,786,2,0.24,300,0.03457404790277603,20,False,False,0.6922,0.9757,0.9637,0.8451,0.7950,0.7936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,20,True,False,3.2057,3.2057,3.2057,0.3774,0.3774,0.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,20,True,True,,,,,,,,,,,,
21,410,1,0.49,300,0.04171374544281356,21,False,False,0.9014,1.0563,1.0391,0.8051,0.7793,0.7791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,21,True,False,4.2995,4.2995,4.2995,0.1364,0.1364,0.1364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,21,True,True,,,,,,,,,,,,
22,388,0,0.48,300,0.050327822873414196,22,False,False,1.3161,1.4212,1.3987,0.7398,0.7285,0.7367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,22,True,False,4.4201,4.4201,4.4201,0.1273,0.1273,0.1273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,22,True,True,,,,,,,,,,,,
23,38,2,0.4,300,0.06072074632210035,23,False,False,1.5920,1.6400,1.6168,0.6685,0.6676,0.6716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,23,True,False,4.4558,4.4558,4.4558,0.1263,0.1263,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,23,True,True,,,,,,,,,,,,
24,467,2,0.11,300,0.07325985555120318,24,False,False,0.7000,1.0007,0.9824,0.8448,0.7923,0.7903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,24,True,False,3.1400,3.1400,3.1400,0.3747,0.3747,0.3747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,24,True,True,,,,,,,,,,,,
25,176,4,0.05,300,0.08838834764831845,25,False,False,0.7857,1.1467,1.1199,0.8319,0.7754,0.7740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,25,True,False,3.9088,3.9088,3.9088,0.2201,0.2201,0.2201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,25,True,True,,,,,,,,,,,,
26,57,4,0.0,300,0.10664094190766783,26,False,False,1.0413,1.3174,1.2931,0.7818,0.7479,0.7485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,300,0.10664094190766783,26,True,False,4.2497,4.2497,4.2497,0.1511,0.1511,0.1511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,300,0.10664094190766783,26,True,True,,,,,,,,,,,,
27,968,3,0.22,300,0.12866277958043645,27,False,False,0.6938,0.9985,0.9826,0.8458,0.7924,0.7902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,27,True,False,3.0641,3.0641,3.0641,0.4104,0.4104,0.4104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,27,True,True,,,,,,,,,,,,
28,268,4,0.37,300,0.15523222650918542,28,False,False,1.0208,1.1842,1.1437,0.7767,0.7597,0.7625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,300,0.15523222650918542,28,True,False,4.3845,4.3845,4.3845,0.1263,0.1263,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,300,0.15523222650918542,28,True,True,,,,,,,,,,,,
29,270,0,0.04,300,0.18728838460958516,29,False,False,1.0451,1.2390,1.2294,0.7794,0.7567,0.7583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,29,True,False,4.3811,4.3811,4.3811,0.1302,0.1302,0.1302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,29,True,True,,,,,,,,,,,,
30,596,0,0.43,300,0.22596428459777515,30,False,False,1.2822,1.3926,1.3722,0.7453,0.7314,0.7392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,30,True,False,4.4167,4.4167,4.4167,0.1279,0.1279,0.1279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,30,True,True,,,,,,,,,,,,
31,694,3,0.18,300,0.2726269331663144,31,False,False,0.7502,1.0142,0.9958,0.8345,0.7870,0.7877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,31,True,False,3.0985,3.0985,3.0985,0.4037,0.4037,0.4037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,31,True,True,,,,,,,,,,,,
32,837,4,0.09,300,0.32892563008340914,32,False,False,0.7447,1.0824,1.0530,0.8390,0.7817,0.7816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,32,True,False,2.3335,2.3335,2.3335,0.5416,0.5416,0.5416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,32,True,True,,,,,,,,,,,,
33,487,0,0.14,300,0.39685026299204973,33,False,False,1.1120,1.2685,1.2546,0.7691,0.7497,0.7539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,300,0.39685026299204973,33,True,False,4.3918,4.3918,4.3918,0.1293,0.1293,0.1293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,300,0.39685026299204973,33,True,True,,,,,,,,,,,,
34,418,5,0.37,300,0.47880164034928685,34,False,False,1.0895,1.2976,1.2452,0.7603,0.7413,0.7445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,300,0.47880164034928685,34,True,False,4.3306,4.3306,4.3306,0.1287,0.1287,0.1287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,300,0.47880164034928685,34,True,True,,,,,,,,,,,,
35,407,5,0.35000000000000003,300,0.577676348436136,35,False,False,1.0104,1.2475,1.1852,0.7797,0.7564,0.7590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,300,0.577676348436136,35,True,False,4.3418,4.3418,4.3418,0.1269,0.1269,0.1269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,300,0.577676348436136,35,True,True,,,,,,,,,,,,
36,657,2,0.11,300,0.6969691317244994,36,False,False,0.6851,1.0001,0.9861,0.8491,0.7921,0.7894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,300,0.6969691317244994,36,True,False,2.5825,2.5825,2.5825,0.4914,0.4914,0.4914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,300,0.6969691317244994,36,True,True,,,,,,,,,,,,
37,442,1,0.41000000000000003,300,0.8408964152537145,37,False,False,0.7778,1.0091,0.9924,0.8314,0.7881,0.7907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,300,0.8408964152537145,37,True,False,4.1963,4.1963,4.1963,0.1512,0.1512,0.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,300,0.8408964152537145,37,True,True,,,,,,,,,,,,
38,398,4,0.23,300,1.0145453349375229,38,False,False,0.6718,1.0646,1.0345,0.8532,0.7893,0.7888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,300,1.0145453349375229,38,True,False,4.0714,4.0714,4.0714,0.1780,0.1780,0.1780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,300,1.0145453349375229,38,True,True,,,,,,,,,,,,
39,369,4,0.29,300,1.2240535433046547,39,False,False,0.7622,1.0650,1.0298,0.8319,0.7832,0.7887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,300,1.2240535433046547,39,True,False,4.2734,4.2734,4.2734,0.1310,0.1310,0.1310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,300,1.2240535433046547,39,True,True,,,,,,,,,,,,
40,75,4,0.33,300,1.4768261459394993,40,False,False,1.8050,1.9554,1.9140,0.6326,0.6279,0.6330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,300,1.4768261459394993,40,True,False,4.4403,4.4403,4.4403,0.1263,0.1263,0.1263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,300,1.4768261459394993,40,True,True,,,,,,,,,,,,
41,179,0,0.02,300,1.7817974362806772,41,False,False,1.0341,1.2349,1.2262,0.7814,0.7580,0.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,300,1.7817974362806772,41,True,False,4.3779,4.3779,4.3779,0.1303,0.1303,0.1303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,300,1.7817974362806772,41,True,True,,,,,,,,,,,,
42,442,4,0.19,300,2.149746679841392,42,False,False,0.7040,1.0707,1.0410,0.8459,0.7829,0.7874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,300,2.149746679841392,42,True,False,4.0109,4.0109,4.0109,0.1666,0.1666,0.1666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,300,2.149746679841392,42,True,True,,,,,,,,,,,,
43,111,1,0.22,300,2.5936791093020193,43,False,False,0.8450,1.0513,1.0365,0.8130,0.7801,0.7811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,300,2.5936791093020193,43,True,False,4.2564,4.2564,4.2564,0.1448,0.1448,0.1448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,300,2.5936791093020193,43,True,True,,,,,,,,,,,,
44,242,1,0.45,300,3.1292855968155457,44,False,False,0.9309,1.0733,1.0517,0.7978,0.7763,0.7769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,242,1,0.45,300,3.1292855968155457,44,True,False,4.3263,4.3263,4.3263,0.1341,0.1341,0.1341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,242,1,0.45,300,3.1292855968155457,44,True,True,,,,,,,,,,,,
45,107,3,0.21,300,3.7754972507267723,45,False,False,0.9535,1.1332,1.1021,0.7934,0.7664,0.7698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,107,3,0.21,300,3.7754972507267723,45,True,False,4.3344,4.3344,4.3344,0.1406,0.1406,0.1406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,107,3,0.21,300,3.7754972507267723,45,True,True,,,,,,,,,,,,
46,150,2,0.2,300,4.555154539026766,46,False,False,0.7450,1.0126,0.9968,0.8315,0.7868,0.7854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,150,2,0.2,300,4.555154539026766,46,True,False,4.2032,4.2032,4.2032,0.1603,0.1603,0.1603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,150,2,0.2,300,4.555154539026766,46,True,True,,,,,,,,,,,,
47,38,1,0.2,300,5.495814589832352,47,False,False,1.0547,1.1644,1.1411,0.7725,0.7582,0.7608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,38,1,0.2,300,5.495814589832352,47,True,False,4.3932,4.3932,4.3932,0.1314,0.1314,0.1314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,38,1,0.2,300,5.495814589832352,47,True,True,,,,,,,,,,,,
48,248,1,0.49,300,6.6307252030723465,48,False,False,0.9762,1.1022,1.0826,0.7895,0.7691,0.7729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,248,1,0.49,300,6.6307252030723465,48,True,False,4.3600,4.3600,4.3600,0.1313,0.1313,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,248,1,0.49,300,6.6307252030723465,48,True,True,,,,,,,,,,,,
49,670,0,0.45,300,8.0,48,False,False,1.2969,1.4043,1.3833,0.7427,0.7301,0.7377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,670,0,0.45,300,8.0,48,True,False,4.4178,4.4178,4.4178,0.1275,0.1275,0.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,670,0,0.45,300,8.0,48,True,True,,,,,,,,,,,,
