run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
30,596,0,0.43,768,0.22596428459777515,30,False,False,5.0650,5.0577,5.0596,0.1229,0.1325,0.1333,1.9919,1.9919,1.9919,48.0000,48.0000,48.0000
31,694,3,0.18,768,0.2726269331663144,31,False,False,5.2818,5.2774,5.2783,0.1229,0.1325,0.1333,1.1124,1.1124,1.1124,48.0000,48.0000,48.0000
32,837,4,0.09,768,0.32892563008340914,32,False,False,5.5526,5.5521,5.5522,0.1229,0.1325,0.1333,0.2061,0.2061,0.2061,48.0000,48.0000,48.0000
33,487,0,0.14,768,0.39685026299204973,33,False,False,5.5810,5.5810,5.5810,0.1229,0.1325,0.1333,0.1159,0.1159,0.1159,48.0000,48.0000,48.0000
34,418,5,0.37,768,0.47880164034928685,34,False,False,5.5843,5.5843,5.5843,0.1230,0.1325,0.1334,0.1066,0.1066,0.1066,48.0000,48.0000,48.0000
35,407,5,0.35000000000000003,768,0.577676348436136,35,False,False,5.5844,5.5844,5.5844,0.1229,0.1325,0.1333,0.1065,0.1065,0.1065,48.0000,48.0000,48.0000
36,657,2,0.11,768,0.6969691317244994,36,False,False,5.5846,5.5846,5.5846,0.1229,0.1325,0.1333,0.1053,0.1053,0.1053,48.0000,48.0000,48.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,37,False,False,5.5846,5.5845,5.5845,0.1229,0.1325,0.1333,0.1093,0.1093,0.1093,48.0000,48.0000,48.0000
38,398,4,0.23,768,1.0145453349375229,38,False,False,5.5847,5.5847,5.5847,0.1229,0.1324,0.1332,0.1049,0.1049,0.1049,48.0000,48.0000,48.0000
39,369,4,0.29,768,1.2240535433046547,39,False,False,5.5848,5.5848,5.5848,0.1398,0.1457,0.1479,0.1049,0.1049,0.1049,48.0000,48.0000,48.0000
40,75,4,0.33,768,1.4768261459394993,40,False,False,5.5848,5.5848,5.5848,0.0906,0.0939,0.0899,0.1048,0.1048,0.1048,48.0000,48.0000,48.0000
41,179,0,0.02,768,1.7817974362806772,41,False,False,5.5848,5.5848,5.5848,0.1265,0.1365,0.1381,0.1054,0.1054,0.1054,48.0000,48.0000,48.0000
42,442,4,0.19,768,2.149746679841392,42,False,False,5.5849,5.5849,5.5849,0.0619,0.0612,0.0583,0.0842,0.0842,0.0842,48.0000,48.0000,48.0000
43,111,1,0.22,768,2.5936791093020193,43,False,False,5.5849,5.5849,5.5849,0.1194,0.1285,0.1287,0.1049,0.1049,0.1049,48.0000,48.0000,48.0000
44,242,1,0.45,768,3.1292855968155457,44,False,False,5.5849,5.5849,5.5849,0.0594,0.0588,0.0551,0.0767,0.0767,0.0767,48.0000,48.0000,48.0000
45,107,3,0.21,768,3.7754972507267723,45,False,False,5.5849,5.5849,5.5849,0.0909,0.0871,0.0857,0.1050,0.1050,0.1050,48.0000,48.0000,48.0000
46,150,2,0.2,768,4.555154539026766,46,False,False,5.5849,5.5849,5.5849,0.0856,0.0836,0.0798,0.0781,0.0781,0.0781,48.0000,48.0000,48.0000
47,38,1,0.2,768,5.495814589832352,47,False,False,5.5849,5.5849,5.5849,0.1128,0.1164,0.1165,0.0831,0.0831,0.0831,48.0000,48.0000,48.0000
48,248,1,0.49,768,6.6307252030723465,48,False,False,5.5849,5.5849,5.5849,0.0428,0.0441,0.0424,0.1040,0.1040,0.1040,48.0000,48.0000,48.0000
49,670,0,0.45,768,8.0,48,False,False,5.5849,5.5849,5.5849,0.0279,0.0277,0.0288,0.0764,0.0764,0.0764,48.0000,48.0000,48.0000
