	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
19	6	455	2	0.49	768	0.0024965762178914648	6	True	False	4.206	4.206	4.206	0.1639	0.1639	0.1639	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
20	6	455	2	0.49	768	0.0024965762178914648	6	True	True	4.288	4.288	4.288	0.1543	0.1543	0.1543	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
21	7	103	1	0.44	768	0.0030121305183748843	7	False	False	0.2665	0.3862	0.3884	0.9442	0.9236	0.9198	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
22	7	103	1	0.44	768	0.0030121305183748843	7	True	False	4.3675	4.3675	4.3675	0.1383	0.1383	0.1383	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
23	7	103	1	0.44	768	0.0030121305183748843	7	True	True	4.3915	4.3915	4.3915	0.1339	0.1339	0.1339	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
24	8	203	4	0.05	768	0.0036341491177818244	8	False	False	0.1899	0.3925	0.3999	0.9622	0.9267	0.9249	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
25	8	203	4	0.05	768	0.0036341491177818244	8	True	False	3.4322	3.4322	3.4322	0.2993	0.2993	0.2993	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
26	8	203	4	0.05	768	0.0036341491177818244	8	True	True	3.5864	3.5864	3.5864	0.2637	0.2637	0.2637	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
27	9	150	4	0.02	768	0.004384617376208487	9	False	False	0.1881	0.4044	0.4064	0.9624	0.9254	0.9246	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
28	9	150	4	0.02	768	0.004384617376208487	9	True	False	3.4122	3.4122	3.4122	0.295	0.295	0.295	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
29	9	150	4	0.02	768	0.004384617376208487	9	True	True	3.7258	3.7258	3.7258	0.2363	0.2363	0.2363	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
30	10	72	3	0.23	768	0.005290060730222237	10	False	False	0.2927	0.478	0.4632	0.9437	0.9173	0.9157	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
31	10	72	3	0.23	768	0.005290060730222237	10	True	False	4.3469	4.3469	4.3469	0.1277	0.1277	0.1277	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
32	10	72	3	0.23	768	0.005290060730222237	10	True	True	4.3854	4.3854	4.3854	0.1284	0.1284	0.1284	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
33	11	467	3	0.31	768	0.006382482239223045	11	False	False	0.0908	0.3363	0.3506	0.9807	0.9369	0.9333	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
34	11	467	3	0.31	768	0.006382482239223045	11	True	False	3.814	3.814	3.814	0.2723	0.2723	0.2723	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
35	11	467	3	0.31	768	0.006382482239223045	11	True	True	3.9976	3.9976	3.9976	0.2173	0.2173	0.2173	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
36	12	377	0	0.37	768	0.007700493739376463	12	False	False	0.2543	0.3938	0.4094	0.9456	0.9238	0.9196	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
37	12	377	0	0.37	768	0.007700493739376463	12	True	False	4.3692	4.3692	4.3692	0.127	0.127	0.127	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
38	12	377	0	0.37	768	0.007700493739376463	12	True	True	4.3865	4.3865	4.3865	0.1282	0.1282	0.1282	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
39	13	436	2	0.25	768	0.009290680585958758	13	False	False	0.1117	0.3236	0.3381	0.9773	0.9352	0.933	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
40	13	436	2	0.25	768	0.009290680585958758	13	True	False	3.4321	3.4321	3.4321	0.3471	0.3471	0.3471	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
41	13	436	2	0.25	768	0.009290680585958758	13	True	True	3.7626	3.7626	3.7626	0.2554	0.2554	0.2554	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
42	14	382	2	0.41	768	0.011209248221179687	14	False	False	0.1244	0.3216	0.3339	0.9741	0.9374	0.9346	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
43	14	382	2	0.41	768	0.011209248221179687	14	True	False	4.132	4.132	4.132	0.1762	0.1762	0.1762	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
44	14	382	2	0.41	768	0.011209248221179687	14	True	True	4.2324	4.2324	4.2324	0.1574	0.1574	0.1574	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
45	15	326	3	0.09	768	0.01352400876572098	15	False	False	0.1337	0.343	0.3611	0.9727	0.9332	0.9303	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
46	15	326	3	0.09	768	0.01352400876572098	15	True	False	2.9852	2.9852	2.9852	0.4316	0.4316	0.4316	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
47	15	326	3	0.09	768	0.01352400876572098	15	True	True	3.355	3.355	3.355	0.3393	0.3393	0.3393	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
48	16	326	2	0.02	768	0.01631677785042834	16	False	False	0.1574	0.3561	0.3804	0.968	0.9313	0.9289	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
49	16	326	2	0.02	768	0.01631677785042834	16	True	False	1.5329	1.5329	1.5329	0.7036	0.7036	0.7036	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
50	16	326	2	0.02	768	0.01631677785042834	16	True	True	2.4224	2.4224	2.4224	0.5168	0.5168	0.5168	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
51	17	247	2	0.15	768	0.01968626640460739	17	False	False	0.1168	0.3332	0.3433	0.9759	0.936	0.9329	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
52	17	247	2	0.15	768	0.01968626640460739	17	True	False	3.6174	3.6174	3.6174	0.2891	0.2891	0.2891	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
53	17	247	2	0.15	768	0.01968626640460739	17	True	True	3.8135	3.8135	3.8135	0.2399	0.2399	0.2399	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
54	18	179	1	0.01	768	0.02375156961170491	18	False	False	0.1917	0.3589	0.3807	0.9616	0.9272	0.9248	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
55	18	179	1	0.01	768	0.02375156961170491	18	True	False	3.2159	3.2159	3.2159	0.3342	0.3342	0.3342	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
56	18	179	1	0.01	768	0.02375156961170491	18	True	True	3.5145	3.5145	3.5145	0.2733	0.2733	0.2733	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
57	19	137	5	0.3	768	0.028656376350145975	19	False	False	0.784	1.0742	0.9858	0.8551	0.8398	0.8377	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
58	19	137	5	0.3	768	0.028656376350145975	19	True	False	4.3769	4.3769	4.3769	0.1263	0.1263	0.1263	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
59	19	137	5	0.3	768	0.028656376350145975	19	True	True	4.429	4.429	4.429	0.1263	0.1263	0.1263	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
60	20	786	2	0.24	768	0.03457404790277603	20	False	False	0.1224	0.3189	0.3385	0.9752	0.936	0.9315	0.0	0.0	0.0	0.0	0.0	0.0	albert	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
0	0	776	0	0.15	768	0.0	1	False	False	0.2574	0.4437	0.4453	0.9488	0.9145	0.9122	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
1	0	776	0	0.15	768	0.0	1	True	False	4.2759	4.2759	4.2759	0.1365	0.1365	0.1365	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
2	0	776	0	0.15	768	0.0	1	True	True	4.2828	4.2828	4.2828	0.1366	0.1366	0.1366	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
3	1	433	2	0.27	768	0.0009765625	1	False	False	0.1743	0.3757	0.3793	0.9649	0.9246	0.923	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
4	1	433	2	0.27	768	0.0009765625	1	True	False	3.2262	3.2262	3.2262	0.4035	0.4035	0.4035	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
5	1	433	2	0.27	768	0.0009765625	1	True	True	3.3732	3.3732	3.3732	0.3577	0.3577	0.3577	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
6	2	310	5	0.5	768	0.0011782270808598852	2	False	False	0.9679	1.2323	1.1074	0.8237	0.8148	0.8099	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
7	2	310	5	0.5	768	0.0011782270808598852	2	True	False	4.3841	4.3841	4.3841	0.1262	0.1262	0.1262	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
8	2	310	5	0.5	768	0.0011782270808598852	2	True	True	4.3974	4.3974	4.3974	0.1263	0.1263	0.1263	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
9	3	300	1	0.44	768	0.001421536311369323	3	False	False	0.1921	0.397	0.3991	0.9628	0.9197	0.9174	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
10	3	300	1	0.44	768	0.001421536311369323	3	True	False	4.0782	4.0782	4.0782	0.1716	0.1716	0.1716	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
11	3	300	1	0.44	768	0.001421536311369323	3	True	True	4.0667	4.0667	4.0667	0.1814	0.1814	0.1814	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
12	4	1009	2	0.1	768	0.0017150900003645502	4	False	False	0.1488	0.3935	0.4009	0.9708	0.9243	0.9214	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
13	4	1009	2	0.1	768	0.0017150900003645502	4	True	False	0.1371	0.1371	0.1371	0.9746	0.9746	0.9746	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
14	4	1009	2	0.1	768	0.0017150900003645502	4	True	True	0.0776	0.0776	0.0776	0.9976	0.9976	0.9976	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
15	5	657	3	0.5	768	0.0020692638561704995	5	False	False	0.2142	0.4096	0.4173	0.9539	0.9199	0.9163	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
16	5	657	3	0.5	768	0.0020692638561704995	5	True	False	4.1651	4.1651	4.1651	0.1547	0.1547	0.1547	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
17	5	657	3	0.5	768	0.0020692638561704995	5	True	True	4.154	4.154	4.154	0.1693	0.1693	0.1693	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
18	6	455	2	0.49	768	0.0024965762178914648	6	False	False	0.2014	0.3937	0.3966	0.9556	0.9212	0.9185	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
19	6	455	2	0.49	768	0.0024965762178914648	6	True	False	4.0933	4.0933	4.0933	0.1863	0.1863	0.1863	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
20	6	455	2	0.49	768	0.0024965762178914648	6	True	True	4.133	4.133	4.133	0.1765	0.1765	0.1765	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
21	7	103	1	0.44	768	0.0030121305183748843	7	False	False	0.3573	0.4765	0.4714	0.928	0.9059	0.9042	0.0	0.0	0.0	0.0	0.0	0.0	roberta	mlp	english	192042	23019	4.4818914727708945	1.0055802713083695	48
0	0	776	0	0.15	768	0.0	1	False	False	3.7372	3.7621	3.7595	0.2123	0.2184	0.217	0.0	0.0	0.0	1.0	1.0	1.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
1	1	433	2	0.27	768	0.0009765625	1	False	False	3.7958	3.817	3.8156	0.2123	0.2184	0.2173	0.0	0.0	0.0	1.0	1.0	1.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
2	2	310	5	0.5	768	0.0011782270808598852	2	False	False	2.6998	2.737	2.7399	0.4193	0.4249	0.4263	0.0	0.0	0.0	2.0	2.0	2.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
3	3	300	1	0.44	768	0.001421536311369323	3	False	False	1.808	1.8803	1.8461	0.6243	0.6213	0.6222	0.0	0.0	0.0	3.0	3.0	3.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
4	4	1009	2	0.1	768	0.0017150900003645502	4	False	False	1.1315	1.229	1.1999	0.7745	0.7623	0.7609	0.0	0.0	0.0	4.0	4.0	4.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
5	5	657	3	0.5	768	0.0020692638561704995	5	False	False	1.286	1.3517	1.3272	0.7417	0.7357	0.7375	0.0	0.0	0.0	5.0	5.0	5.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
6	6	455	2	0.49	768	0.0024965762178914648	6	False	False	1.1099	1.1759	1.1479	0.7773	0.7668	0.7694	0.0	0.0	0.0	6.0	6.0	6.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
7	7	103	1	0.44	768	0.0030121305183748843	7	False	False	0.945	1.0117	0.9823	0.8149	0.8054	0.8088	0.0	0.0	0.0	7.0	7.0	7.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
8	8	203	4	0.05	768	0.0036341491177818244	8	False	False	0.5566	0.6963	0.6683	0.8901	0.8667	0.8734	0.0	0.0	0.0	8.0	8.0	8.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
9	9	150	4	0.02	768	0.004384617376208487	9	False	False	0.4877	0.6588	0.625	0.9035	0.875	0.8829	0.0	0.0	0.0	9.0	9.0	9.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
10	10	72	3	0.23	768	0.005290060730222237	10	False	False	0.5759	0.6751	0.6519	0.8853	0.8685	0.8728	0.0	0.0	0.0	10.0	10.0	10.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
11	11	467	3	0.31	768	0.006382482239223045	11	False	False	0.5832	0.674	0.6537	0.8845	0.8692	0.8718	0.0	0.0	0.0	11.0	11.0	11.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
12	12	377	0	0.37	768	0.007700493739376463	12	False	False	0.5872	0.6735	0.6547	0.8837	0.8691	0.8705	0.0	0.0	0.0	12.0	12.0	12.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
13	13	436	2	0.25	768	0.009290680585958758	13	False	False	0.4846	0.5923	0.576	0.903	0.8858	0.8866	0.0	0.0	0.0	13.0	13.0	13.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
14	14	382	2	0.41	768	0.011209248221179687	14	False	False	0.5553	0.644	0.6218	0.89	0.8751	0.8778	0.0	0.0	0.0	14.0	14.0	14.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
15	15	326	3	0.09	768	0.01352400876572098	15	False	False	0.3604	0.5231	0.5115	0.9272	0.8987	0.9005	0.0	0.0	0.0	15.0	15.0	15.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
16	16	326	2	0.02	768	0.01631677785042834	16	False	False	0.3336	0.5146	0.508	0.9336	0.901	0.9017	0.0	0.0	0.0	16.0	16.0	16.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
17	17	247	2	0.15	768	0.01968626640460739	17	False	False	0.3663	0.5103	0.492	0.9264	0.9025	0.9066	0.0	0.0	0.0	17.0	17.0	17.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
18	18	179	1	0.01	768	0.02375156961170491	18	False	False	0.3211	0.5046	0.5	0.9363	0.9036	0.9044	0.0	0.0	0.0	18.0	18.0	18.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
19	19	137	5	0.3	768	0.028656376350145975	19	False	False	0.4139	0.5295	0.5211	0.9168	0.8975	0.8977	0.0	0.0	0.0	19.0	19.0	19.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
20	20	786	2	0.24	768	0.03457404790277603	20	False	False	0.3736	0.5029	0.4994	0.9245	0.9016	0.9027	0.0	0.0	0.0	20.0	20.0	20.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
21	21	410	1	0.49	768	0.04171374544281356	21	False	False	0.4987	0.5929	0.5796	0.9018	0.8848	0.8854	0.0	0.0	0.0	21.0	21.0	21.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
22	22	388	0	0.48	768	0.0503278228734142	22	False	False	0.482	0.5772	0.5615	0.9049	0.8888	0.8897	0.0	0.0	0.0	22.0	22.0	22.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
23	23	38	2	0.4	768	0.06072074632210035	23	False	False	0.4278	0.5374	0.5242	0.9145	0.8939	0.8967	0.0	0.0	0.0	23.0	23.0	23.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
24	24	467	2	0.11	768	0.07325985555120318	24	False	False	0.2964	0.4747	0.4744	0.9402	0.9081	0.9106	0.0	0.0	0.0	24.0	24.0	24.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
25	25	176	4	0.05	768	0.08838834764831845	25	False	False	0.279	0.4799	0.4704	0.9443	0.9073	0.9122	0.0	0.0	0.0	25.0	25.0	25.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
26	26	57	4	0.0	768	0.10664094190766783	26	False	False	0.3024	0.4812	0.4688	0.9401	0.9071	0.9108	0.0	0.0	0.0	26.0	26.0	26.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
27	27	968	3	0.22	768	0.12866277958043645	27	False	False	0.3255	0.4772	0.469	0.9343	0.9057	0.9102	0.0	0.0	0.0	27.0	27.0	27.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
28	28	268	4	0.37	768	0.15523222650918542	28	False	False	0.3883	0.5092	0.5036	0.9218	0.8997	0.9007	0.0	0.0	0.0	28.0	28.0	28.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
29	29	270	0	0.04	768	0.1872883846095852	29	False	False	0.2804	0.4725	0.4651	0.9442	0.9084	0.9116	0.0	0.0	0.0	29.0	29.0	29.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
30	30	596	0	0.43	768	0.22596428459777515	30	False	False	0.4067	0.5263	0.5152	0.9182	0.8957	0.8987	0.0	0.0	0.0	30.0	30.0	30.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
31	31	694	3	0.18	768	0.2726269331663144	31	False	False	0.3169	0.4693	0.4641	0.9356	0.9089	0.9108	0.0	0.0	0.0	31.0	31.0	31.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
32	32	837	4	0.09	768	0.32892563008340914	32	False	False	0.2938	0.4624	0.4538	0.9412	0.9098	0.9138	0.0	0.0	0.0	32.0	32.0	32.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
33	33	487	0	0.14	768	0.3968502629920497	33	False	False	0.2702	0.4627	0.4581	0.9448	0.911	0.9138	0.0	0.0	0.0	33.0	33.0	33.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
34	34	418	5	0.37	768	0.4788016403492869	34	False	False	0.3661	0.5046	0.4949	0.926	0.9013	0.9033	0.0	0.0	0.0	34.0	34.0	34.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
35	35	407	5	0.35000000000000003	768	0.577676348436136	35	False	False	0.3549	0.4948	0.4905	0.928	0.9028	0.9049	0.0	0.0	0.0	35.0	35.0	35.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
36	36	657	2	0.11	768	0.6969691317244994	36	False	False	0.2797	0.4669	0.4535	0.9437	0.9091	0.9145	0.0	0.0	0.0	36.0	36.0	36.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
37	37	442	1	0.41	768	0.8408964152537145	37	False	False	0.3745	0.5116	0.5097	0.9244	0.9006	0.9014	0.0	0.0	0.0	37.0	37.0	37.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
38	38	398	4	0.23	768	1.0145453349375229	38	False	False	0.3002	0.4738	0.4722	0.9385	0.9081	0.9103	0.0	0.0	0.0	38.0	38.0	38.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
39	39	369	4	0.29	768	1.2240535433046549	39	False	False	0.3386	0.4801	0.4778	0.9314	0.9059	0.9071	0.0	0.0	0.0	39.0	39.0	39.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
40	40	75	4	0.33	768	1.4768261459394991	40	False	False	0.3673	0.4928	0.4868	0.927	0.9034	0.906	0.0	0.0	0.0	40.0	40.0	40.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
41	41	179	0	0.02	768	1.7817974362806772	41	False	False	0.2602	0.4637	0.4582	0.9478	0.9097	0.9131	0.0	0.0	0.0	41.0	41.0	41.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
42	42	442	4	0.19	768	2.1497466798413916	42	False	False	0.3082	0.4651	0.4547	0.9376	0.9081	0.9119	0.0	0.0	0.0	42.0	42.0	42.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
43	43	111	1	0.22	768	2.5936791093020197	43	False	False	0.3151	0.4695	0.4633	0.9358	0.907	0.9113	0.0	0.0	0.0	43.0	43.0	43.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
44	44	242	1	0.45	768	3.1292855968155457	44	False	False	0.4007	0.5278	0.5242	0.9191	0.8968	0.8972	0.0	0.0	0.0	44.0	44.0	44.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
45	45	107	3	0.21	768	3.775497250726772	45	False	False	0.3034	0.4678	0.4654	0.9385	0.9083	0.9114	0.0	0.0	0.0	45.0	45.0	45.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
46	46	150	2	0.2	768	4.555154539026766	46	False	False	0.3096	0.4693	0.4593	0.9372	0.9068	0.9118	0.0	0.0	0.0	46.0	46.0	46.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
47	47	38	1	0.2	768	5.495814589832351	47	False	False	0.3152	0.467	0.4586	0.9363	0.9081	0.9122	0.0	0.0	0.0	47.0	47.0	47.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
48	48	248	1	0.49	768	6.6307252030723465	48	False	False	0.4245	0.5421	0.5371	0.9155	0.8941	0.8957	0.0	0.0	0.0	48.0	48.0	48.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
49	49	670	0	0.45	768	8.0	48	False	False	0.4025	0.5262	0.5223	0.9193	0.8963	0.8983	0.0	0.0	0.0	48.0	48.0	48.0	bert	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
0	0	776	0	0.15	300	0.0	1	False	False	4.053	4.0665	4.057	0.1237	0.1331	0.1342	0.0	0.0	0.0	1.0	1.0	1.0	fast	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
1	1	433	2	0.27	300	0.0009765625	1	False	False	4.083	4.0921	4.0855	0.1229	0.1324	0.1333	0.0	0.0	0.0	1.0	1.0	1.0	fast	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
2	2	310	5	0.5	300	0.0011782270808598852	2	False	False	3.1331	3.1417	3.1189	0.3716	0.3754	0.3744	0.0	0.0	0.0	2.0	2.0	2.0	fast	rank-max	english	192042	23019	4.4818914727708945	1.0055802713083695	48
