run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
35,407,5,0.35000000000000003,768,0.577676348436136,35,False,False,0.3549,0.4948,0.4905,0.9280,0.9028,0.9049,0.0000,0.0000,0.0000,35.0000,35.0000,35.0000
36,657,2,0.11,768,0.6969691317244994,36,False,False,0.2797,0.4669,0.4535,0.9437,0.9091,0.9145,0.0000,0.0000,0.0000,36.0000,36.0000,36.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,37,False,False,0.3745,0.5116,0.5097,0.9244,0.9006,0.9014,0.0000,0.0000,0.0000,37.0000,37.0000,37.0000
38,398,4,0.23,768,1.0145453349375229,38,False,False,0.3002,0.4738,0.4722,0.9385,0.9081,0.9103,0.0000,0.0000,0.0000,38.0000,38.0000,38.0000
39,369,4,0.29,768,1.2240535433046547,39,False,False,0.3386,0.4801,0.4778,0.9314,0.9059,0.9071,0.0000,0.0000,0.0000,39.0000,39.0000,39.0000
40,75,4,0.33,768,1.4768261459394993,40,False,False,0.3673,0.4928,0.4868,0.9270,0.9034,0.9060,0.0000,0.0000,0.0000,40.0000,40.0000,40.0000
41,179,0,0.02,768,1.7817974362806772,41,False,False,0.2602,0.4637,0.4582,0.9478,0.9097,0.9131,0.0000,0.0000,0.0000,41.0000,41.0000,41.0000
42,442,4,0.19,768,2.149746679841392,42,False,False,0.3082,0.4651,0.4547,0.9376,0.9081,0.9119,0.0000,0.0000,0.0000,42.0000,42.0000,42.0000
43,111,1,0.22,768,2.5936791093020193,43,False,False,0.3151,0.4695,0.4633,0.9358,0.9070,0.9113,0.0000,0.0000,0.0000,43.0000,43.0000,43.0000
44,242,1,0.45,768,3.1292855968155457,44,False,False,0.4007,0.5278,0.5242,0.9191,0.8968,0.8972,0.0000,0.0000,0.0000,44.0000,44.0000,44.0000
45,107,3,0.21,768,3.7754972507267723,45,False,False,0.3034,0.4678,0.4654,0.9385,0.9083,0.9114,0.0000,0.0000,0.0000,45.0000,45.0000,45.0000
46,150,2,0.2,768,4.555154539026766,46,False,False,0.3096,0.4693,0.4593,0.9372,0.9068,0.9118,0.0000,0.0000,0.0000,46.0000,46.0000,46.0000
47,38,1,0.2,768,5.495814589832352,47,False,False,0.3152,0.4670,0.4586,0.9363,0.9081,0.9122,0.0000,0.0000,0.0000,47.0000,47.0000,47.0000
48,248,1,0.49,768,6.6307252030723465,48,False,False,0.4245,0.5421,0.5371,0.9155,0.8941,0.8957,0.0000,0.0000,0.0000,48.0000,48.0000,48.0000
49,670,0,0.45,768,8.0,48,False,False,0.4025,0.5262,0.5223,0.9193,0.8963,0.8983,0.0000,0.0000,0.0000,48.0000,48.0000,48.0000
