run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,212,0.0,1,False,False,0.3139,0.8461,0.8533,0.9194,0.8482,0.8470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,776,0,0.15,212,0.0,1,True,False,3.0682,3.0682,3.0682,0.2522,0.2522,0.2522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,776,0,0.15,212,0.0,1,True,True,,,,,,,,,,,,
1,433,2,0.27,103,0.0009765625,1,False,False,0.3782,0.6541,0.6614,0.9074,0.8475,0.8481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,433,2,0.27,103,0.0009765625,1,True,False,3.0715,3.0715,3.0715,0.2501,0.2501,0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,433,2,0.27,103,0.0009765625,1,True,True,,,,,,,,,,,,
2,310,5,0.5,113,0.0011782270808598852,1,False,False,0.7736,1.0096,1.0496,0.8110,0.7817,0.7737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,310,5,0.5,113,0.0011782270808598852,1,True,False,3.5143,3.5143,3.5143,0.1790,0.1790,0.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,310,5,0.5,113,0.0011782270808598852,1,True,True,,,,,,,,,,,,
3,300,1,0.44,99,0.001421536311369323,1,False,False,0.3407,0.6453,0.6592,0.9159,0.8499,0.8475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,300,1,0.44,99,0.001421536311369323,1,True,False,3.0800,3.0800,3.0800,0.2488,0.2488,0.2488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,300,1,0.44,99,0.001421536311369323,1,True,True,,,,,,,,,,,,
4,1009,2,0.1,148,0.0017150900003645502,2,False,False,0.3477,0.6759,0.6920,0.9114,0.8503,0.8483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,1009,2,0.1,148,0.0017150900003645502,2,True,False,3.0642,3.0642,3.0642,0.2510,0.2510,0.2510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,1009,2,0.1,148,0.0017150900003645502,2,True,True,,,,,,,,,,,,
5,657,3,0.5,165,0.0020692638561704995,2,False,False,0.3674,0.6411,0.6441,0.9115,0.8476,0.8470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
