run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,300,0.0,1,False,False,2.6532,2.6453,2.6640,0.2830,0.2873,0.2853,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,433,2,0.27,300,0.0009765625,1,False,False,2.7180,2.7098,2.7298,0.2830,0.2876,0.2855,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
2,310,5,0.5,300,0.0011782270808598852,1,False,False,2.8333,2.8251,2.8439,0.2827,0.2874,0.2854,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
3,300,1,0.44,300,0.001421536311369323,1,False,False,2.8018,2.7934,2.8129,0.2827,0.2874,0.2854,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
4,1009,2,0.1,300,0.0017150900003645502,2,False,False,1.4919,1.5278,1.5233,0.6572,0.6496,0.6485,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
5,657,3,0.5,300,0.0020692638561704995,2,False,False,2.0166,2.0170,2.0092,0.5200,0.5149,0.5188,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
6,455,2,0.49,300,0.0024965762178914648,2,False,False,2.0049,2.0061,1.9984,0.5303,0.5252,0.5299,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
7,103,1,0.44,300,0.0030121305183748843,3,False,False,1.4325,1.4579,1.4497,0.6938,0.6853,0.6847,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
8,203,4,0.05,300,0.003634149117781824,3,False,False,0.9806,1.0256,1.0206,0.7992,0.7942,0.7981,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
9,150,4,0.02,300,0.004384617376208487,3,False,False,0.9298,0.9848,0.9771,0.8155,0.8080,0.8134,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
10,72,3,0.23,300,0.005290060730222237,4,False,False,0.9378,0.9790,0.9769,0.7997,0.7950,0.7960,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
11,467,3,0.31,300,0.006382482239223045,4,False,False,1.0169,1.0529,1.0494,0.7816,0.7773,0.7801,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
12,377,0,0.37,300,0.007700493739376462,4,False,False,1.0719,1.1047,1.1035,0.7703,0.7635,0.7652,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
13,436,2,0.25,300,0.009290680585958758,5,False,False,0.8540,0.9007,0.8901,0.8278,0.8188,0.8235,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,5,False,False,0.9554,0.9933,0.9839,0.7942,0.7883,0.7911,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
