run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,2.4460,2.4564,2.4772,0.2854,0.2888,0.2872,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,433,2,0.27,768,0.0009765625,1,False,False,2.4756,2.4842,2.5049,0.2853,0.2887,0.2871,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,2.5371,2.5441,2.5629,0.2851,0.2889,0.2865,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,2.5196,2.5272,2.5463,0.2852,0.2889,0.2867,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,1.0443,1.0971,1.1041,0.7576,0.7472,0.7432,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2846,1.3225,1.3303,0.7145,0.7059,0.7030,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2761,1.3144,1.3219,0.7164,0.7078,0.7051,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.5123,0.5639,0.5666,0.8939,0.8812,0.8810,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.3762,0.4437,0.4417,0.9214,0.9078,0.9076,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.3746,0.4497,0.4390,0.9208,0.9055,0.9079,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.3201,0.3748,0.3754,0.9315,0.9198,0.9201,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,0.3100,0.3628,0.3570,0.9331,0.9212,0.9228,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,0.3265,0.3722,0.3734,0.9295,0.9203,0.9181,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,0.2406,0.2925,0.2927,0.9478,0.9371,0.9369,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,0.2739,0.3233,0.3184,0.9413,0.9303,0.9312,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,0.2115,0.2742,0.2655,0.9540,0.9425,0.9437,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,0.1725,0.2433,0.2356,0.9627,0.9485,0.9504,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,0.1927,0.2496,0.2422,0.9578,0.9451,0.9474,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,0.1713,0.2443,0.2359,0.9631,0.9486,0.9509,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,0.1978,0.2514,0.2422,0.9566,0.9452,0.9463,0.0000,0.0000,0.0000,7.0000,7.0000,7.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,0.1885,0.2441,0.2342,0.9587,0.9475,0.9481,0.0000,0.0000,0.0000,7.0000,7.0000,7.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,0.2295,0.2782,0.2718,0.9494,0.9386,0.9397,0.0000,0.0000,0.0000,7.0000,7.0000,7.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,0.2101,0.2588,0.2519,0.9531,0.9419,0.9439,0.0000,0.0000,0.0000,8.0000,8.0000,8.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,0.1958,0.2458,0.2391,0.9565,0.9456,0.9462,0.0000,0.0000,0.0000,8.0000,8.0000,8.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,0.1576,0.2202,0.2113,0.9654,0.9527,0.9534,0.0000,0.0000,0.0000,8.0000,8.0000,8.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,0.1454,0.2109,0.2028,0.9678,0.9537,0.9548,0.0000,0.0000,0.0000,9.0000,9.0000,9.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,0.1430,0.2138,0.2042,0.9689,0.9533,0.9553,0.0000,0.0000,0.0000,9.0000,9.0000,9.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,0.1649,0.2182,0.2129,0.9636,0.9523,0.9526,0.0000,0.0000,0.0000,9.0000,9.0000,9.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,0.1745,0.2258,0.2199,0.9608,0.9499,0.9518,0.0000,0.0000,0.0000,10.0000,10.0000,10.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,0.1397,0.2078,0.2049,0.9692,0.9542,0.9559,0.0000,0.0000,0.0000,10.0000,10.0000,10.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,0.1830,0.2333,0.2266,0.9587,0.9483,0.9497,0.0000,0.0000,0.0000,10.0000,10.0000,10.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,0.1451,0.2034,0.1984,0.9674,0.9551,0.9560,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,0.1347,0.2001,0.1957,0.9697,0.9566,0.9574,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,0.1362,0.1991,0.1941,0.9695,0.9565,0.9566,0.0000,0.0000,0.0000,11.0000,11.0000,11.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,0.1621,0.2124,0.2078,0.9634,0.9531,0.9528,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,0.1594,0.2104,0.2059,0.9641,0.9535,0.9536,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,0.1326,0.1982,0.1934,0.9705,0.9572,0.9578,0.0000,0.0000,0.0000,12.0000,12.0000,12.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,0.1655,0.2148,0.2083,0.9624,0.9526,0.9526,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,0.1452,0.1999,0.1940,0.9673,0.9556,0.9564,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,0.1487,0.2024,0.1987,0.9664,0.9552,0.9546,0.0000,0.0000,0.0000,13.0000,13.0000,13.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,0.1529,0.2048,0.2003,0.9653,0.9551,0.9546,0.0000,0.0000,0.0000,14.0000,14.0000,14.0000
