run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
9,150,4,0.02,300,0.004384617376208487,8,False,False,1.9180,2.5980,2.2900,0.6052,0.5178,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,150,4,0.02,300,0.004384617376208487,8,True,False,0.7446,0.7446,0.7446,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,150,4,0.02,300,0.004384617376208487,8,True,True,,,,,,,,,,,,
10,72,3,0.23,300,0.005290060730222237,8,False,False,1.0212,2.3075,1.9255,0.8072,0.6244,0.6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,300,0.005290060730222237,8,True,False,1.5495,1.5495,1.5495,0.6986,0.6986,0.6986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,300,0.005290060730222237,8,True,True,,,,,,,,,,,,
11,467,3,0.31,300,0.006382482239223045,9,False,False,0.8533,2.0284,1.7525,0.8323,0.6421,0.6849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,300,0.006382482239223045,9,True,False,0.7317,0.7317,0.7317,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,300,0.006382482239223045,9,True,True,,,,,,,,,,,,
12,377,0,0.37,300,0.007700493739376462,10,False,False,0.8527,1.9008,1.6983,0.8483,0.6548,0.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,300,0.007700493739376462,10,True,False,2.5568,2.5568,2.5568,0.4261,0.4261,0.4261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,300,0.007700493739376462,10,True,True,,,,,,,,,,,,
13,436,2,0.25,300,0.009290680585958758,11,False,False,0.7012,1.9650,1.7091,0.8620,0.6371,0.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,11,True,False,0.7320,0.7320,0.7320,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,300,0.009290680585958758,11,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,300,0.011209248221179687,12,False,False,0.7954,1.8698,1.6455,0.8445,0.6497,0.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,12,True,False,0.7463,0.7463,0.7463,0.7885,0.7885,0.7885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,300,0.011209248221179687,12,True,True,,,,,,,,,,,,
