run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,212,0.0,1,False,False,0.6434,2.6890,2.5809,0.8990,0.5660,0.5699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,776,0,0.15,212,0.0,1,True,False,1.1054,1.1054,1.1054,0.7069,0.7069,0.7069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,776,0,0.15,212,0.0,1,True,True,,,,,,,,,,,,
1,433,2,0.27,103,0.0009765625,1,False,False,1.0850,2.5048,2.2692,0.7988,0.5635,0.6027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,433,2,0.27,103,0.0009765625,1,True,False,0.7303,0.7303,0.7303,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,433,2,0.27,103,0.0009765625,1,True,True,,,,,,,,,,,,
2,310,5,0.5,113,0.0011782270808598852,2,False,False,2.5313,3.0361,2.7877,0.4379,0.4416,0.4712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,310,5,0.5,113,0.0011782270808598852,2,True,False,2.0536,2.0536,2.0536,0.5591,0.5591,0.5591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,310,5,0.5,113,0.0011782270808598852,2,True,True,,,,,,,,,,,,
3,300,1,0.44,99,0.001421536311369323,3,False,False,0.9423,2.4141,2.2329,0.8415,0.5711,0.6247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,300,1,0.44,99,0.001421536311369323,3,True,False,0.7404,0.7404,0.7404,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,300,1,0.44,99,0.001421536311369323,3,True,True,,,,,,,,,,,,
4,1009,2,0.1,148,0.0017150900003645502,4,False,False,0.3111,3.7396,3.2885,0.9314,0.5584,0.5699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,1009,2,0.1,148,0.0017150900003645502,4,True,False,0.7322,0.7322,0.7322,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,1009,2,0.1,148,0.0017150900003645502,4,True,True,,,,,,,,,,,,
5,657,3,0.5,165,0.0020692638561704995,4,False,False,1.0491,2.5030,2.3918,0.8114,0.5609,0.6055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,657,3,0.5,165,0.0020692638561704995,4,True,False,0.7338,0.7338,0.7338,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,657,3,0.5,165,0.0020692638561704995,4,True,True,,,,,,,,,,,,
6,455,2,0.49,60,0.0024965762178914648,5,False,False,1.2093,2.4923,2.2509,0.7973,0.5584,0.5890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,455,2,0.49,60,0.0024965762178914648,5,True,False,0.7669,0.7669,0.7669,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,455,2,0.49,60,0.0024965762178914648,5,True,True,,,,,,,,,,,,
7,103,1,0.44,84,0.0030121305183748843,6,False,False,0.9275,2.5011,2.3373,0.8426,0.5888,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,103,1,0.44,84,0.0030121305183748843,6,True,False,0.8051,0.8051,0.8051,0.7870,0.7870,0.7870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,103,1,0.44,84,0.0030121305183748843,6,True,True,,,,,,,,,,,,
8,203,4,0.05,238,0.003634149117781824,7,False,False,1.2571,3.1140,2.7715,0.7588,0.5228,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,203,4,0.05,238,0.003634149117781824,7,True,False,0.7329,0.7329,0.7329,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,203,4,0.05,238,0.003634149117781824,7,True,True,,,,,,,,,,,,
9,150,4,0.02,122,0.004384617376208487,8,False,False,2.0024,2.9301,2.6579,0.5827,0.5482,0.5507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,150,4,0.02,122,0.004384617376208487,8,True,False,0.7328,0.7328,0.7328,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,150,4,0.02,122,0.004384617376208487,8,True,True,,,,,,,,,,,,
10,72,3,0.23,144,0.005290060730222237,8,False,False,1.6104,2.7210,2.4245,0.6879,0.5558,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,8,True,False,0.9297,0.9297,0.9297,0.7782,0.7782,0.7782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,8,True,True,,,,,,,,,,,,
11,467,3,0.31,79,0.006382482239223045,9,False,False,0.8492,2.4385,2.3452,0.8441,0.5939,0.5973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,9,True,False,0.7310,0.7310,0.7310,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,9,True,True,,,,,,,,,,,,
12,377,0,0.37,159,0.007700493739376462,10,False,False,0.6454,2.7884,2.5817,0.8933,0.5685,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,10,True,False,1.1109,1.1109,1.1109,0.7058,0.7058,0.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,10,True,True,,,,,,,,,,,,
13,436,2,0.25,154,0.009290680585958758,11,False,False,0.7590,2.5610,2.3807,0.8643,0.5711,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,11,True,False,0.7305,0.7305,0.7305,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,11,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,148,0.011209248221179687,12,False,False,1.3278,2.5795,2.3333,0.7622,0.5635,0.5890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,12,True,False,0.7325,0.7325,0.7325,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,12,True,True,,,,,,,,,,,,
15,326,3,0.09,115,0.013524008765720979,12,False,False,1.0950,2.7511,2.4161,0.7950,0.5609,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,115,0.013524008765720979,12,True,False,0.7302,0.7302,0.7302,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,115,0.013524008765720979,12,True,True,,,,,,,,,,,,
16,326,2,0.02,124,0.01631677785042834,13,False,False,0.6224,2.8345,2.6942,0.8925,0.5508,0.5699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,13,True,False,0.7318,0.7318,0.7318,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,13,True,True,,,,,,,,,,,,
17,247,2,0.15,240,0.01968626640460739,14,False,False,0.5896,2.6670,2.4544,0.8960,0.5660,0.6164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,14,True,False,0.7305,0.7305,0.7305,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,14,True,True,,,,,,,,,,,,
18,179,1,0.01,50,0.02375156961170491,15,False,False,0.8927,2.7067,2.4331,0.8437,0.5381,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,15,True,False,0.7379,0.7379,0.7379,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,15,True,True,,,,,,,,,,,,
19,137,5,0.3,235,0.028656376350145975,16,False,False,2.3353,3.1228,2.9146,0.4459,0.4289,0.4575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,235,0.028656376350145975,16,True,False,1.7392,1.7392,1.7392,0.6433,0.6433,0.6433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,235,0.028656376350145975,16,True,True,,,,,,,,,,,,
20,786,2,0.24,144,0.03457404790277603,16,False,False,0.4518,2.7242,2.7082,0.9127,0.5812,0.5973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,16,True,False,0.7303,0.7303,0.7303,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,16,True,True,,,,,,,,,,,,
21,410,1,0.49,188,0.04171374544281356,17,False,False,1.1193,2.3825,2.1850,0.8220,0.5888,0.6137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,17,True,False,0.7320,0.7320,0.7320,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,17,True,True,,,,,,,,,,,,
22,388,0,0.48,59,0.050327822873414196,18,False,False,1.0036,2.6084,2.3273,0.8365,0.5939,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,18,True,False,1.1797,1.1797,1.1797,0.6955,0.6955,0.6955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,18,True,True,,,,,,,,,,,,
23,38,2,0.4,176,0.06072074632210035,19,False,False,1.7100,2.5780,2.3549,0.6749,0.5660,0.5753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,19,True,False,1.3397,1.3397,1.3397,0.6905,0.6905,0.6905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,19,True,True,,,,,,,,,,,,
24,467,2,0.11,75,0.07325985555120318,20,False,False,0.8434,2.7599,2.5972,0.8487,0.5558,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,20,True,False,0.7297,0.7297,0.7297,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,20,True,True,,,,,,,,,,,,
25,176,4,0.05,210,0.08838834764831845,20,False,False,1.3230,2.8733,2.6732,0.7222,0.5355,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,20,True,False,0.7335,0.7335,0.7335,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,20,True,True,,,,,,,,,,,,
26,57,4,0.0,85,0.10664094190766783,21,False,False,3.2265,3.5646,3.3912,0.3270,0.3274,0.3562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,85,0.10664094190766783,21,True,False,0.8658,0.8658,0.8658,0.7812,0.7812,0.7812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,85,0.10664094190766783,21,True,True,,,,,,,,,,,,
27,968,3,0.22,102,0.12866277958043645,22,False,False,0.6287,2.9660,2.7908,0.8811,0.5584,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,102,0.12866277958043645,22,True,False,0.7308,0.7308,0.7308,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,102,0.12866277958043645,22,True,True,,,,,,,,,,,,
28,268,4,0.37,225,0.15523222650918542,23,False,False,1.4478,2.7798,2.4440,0.7046,0.5228,0.5534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,225,0.15523222650918542,23,True,False,0.8291,0.8291,0.8291,0.7858,0.7858,0.7858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,225,0.15523222650918542,23,True,True,,,,,,,,,,,,
29,270,0,0.04,187,0.18728838460958516,24,False,False,0.6804,2.8345,2.4581,0.8921,0.5761,0.6055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,187,0.18728838460958516,24,True,False,1.1003,1.1003,1.1003,0.7107,0.7107,0.7107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,187,0.18728838460958516,24,True,True,,,,,,,,,,,,
30,596,0,0.43,195,0.22596428459777515,24,False,False,0.8917,2.5705,2.4630,0.8579,0.5838,0.6082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,195,0.22596428459777515,24,True,False,1.1065,1.1065,1.1065,0.7062,0.7062,0.7062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,195,0.22596428459777515,24,True,True,,,,,,,,,,,,
31,694,3,0.18,230,0.2726269331663144,25,False,False,0.4337,3.3562,2.9697,0.9154,0.5584,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,230,0.2726269331663144,25,True,False,0.7304,0.7304,0.7304,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,230,0.2726269331663144,25,True,True,,,,,,,,,,,,
32,837,4,0.09,187,0.32892563008340914,26,False,False,0.4745,3.9298,3.9385,0.9066,0.5482,0.5945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,187,0.32892563008340914,26,True,False,0.7303,0.7303,0.7303,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,187,0.32892563008340914,26,True,True,,,,,,,,,,,,
33,487,0,0.14,112,0.39685026299204973,27,False,False,1.1133,2.8330,2.5101,0.8289,0.5355,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,112,0.39685026299204973,27,True,False,1.0998,1.0998,1.0998,0.7081,0.7081,0.7081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,112,0.39685026299204973,27,True,True,,,,,,,,,,,,
34,418,5,0.37,188,0.47880164034928685,28,False,False,1.8474,2.8234,2.6392,0.6037,0.5102,0.5479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,188,0.47880164034928685,28,True,False,0.9263,0.9263,0.9263,0.7729,0.7729,0.7729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,188,0.47880164034928685,28,True,True,,,,,,,,,,,,
35,407,5,0.35000000000000003,94,0.577676348436136,28,False,False,1.6776,2.6515,2.6759,0.6505,0.5000,0.5452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,94,0.577676348436136,28,True,False,0.9691,0.9691,0.9691,0.7626,0.7626,0.7626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,94,0.577676348436136,28,True,True,,,,,,,,,,,,
36,657,2,0.11,182,0.6969691317244994,29,False,False,0.3428,3.0557,2.9756,0.9295,0.5736,0.5753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,182,0.6969691317244994,29,True,False,0.7305,0.7305,0.7305,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,182,0.6969691317244994,29,True,True,,,,,,,,,,,,
37,442,1,0.41000000000000003,215,0.8408964152537145,30,False,False,0.7441,2.4054,2.1984,0.8800,0.5964,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,30,True,False,0.7308,0.7308,0.7308,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,30,True,True,,,,,,,,,,,,
38,398,4,0.23,292,1.0145453349375229,31,False,False,1.2976,2.8731,2.3832,0.7393,0.5635,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,292,1.0145453349375229,31,True,False,0.7319,0.7319,0.7319,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,292,1.0145453349375229,31,True,True,,,,,,,,,,,,
39,369,4,0.29,98,1.2240535433046547,32,False,False,1.4231,2.7966,2.6128,0.7233,0.5457,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,98,1.2240535433046547,32,True,False,0.7364,0.7364,0.7364,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,98,1.2240535433046547,32,True,True,,,,,,,,,,,,
40,75,4,0.33,67,1.4768261459394993,32,False,False,2.2319,2.9111,2.6302,0.4874,0.4467,0.4904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,67,1.4768261459394993,32,True,False,2.2432,2.2432,2.2432,0.5099,0.5099,0.5099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,67,1.4768261459394993,32,True,True,,,,,,,,,,,,
41,179,0,0.02,177,1.7817974362806772,33,False,False,0.6953,2.5686,2.7690,0.8902,0.5964,0.5534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,177,1.7817974362806772,33,True,False,1.0989,1.0989,1.0989,0.7058,0.7058,0.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,177,1.7817974362806772,33,True,True,,,,,,,,,,,,
42,442,4,0.19,159,2.149746679841392,34,False,False,1.3230,2.6306,2.5524,0.7405,0.5584,0.5753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,159,2.149746679841392,34,True,False,0.7320,0.7320,0.7320,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,159,2.149746679841392,34,True,True,,,,,,,,,,,,
43,111,1,0.22,237,2.5936791093020193,35,False,False,1.0417,2.4865,2.2166,0.8296,0.5508,0.6110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,237,2.5936791093020193,35,True,False,0.7305,0.7305,0.7305,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,111,1,0.22,237,2.5936791093020193,35,True,True,,,,,,,,,,,,
