run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
10,72,3,0.23,144,0.005290060730222237,8,False,False,1.5491,2.6801,2.4006,0.7085,0.5508,0.5753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,8,True,False,1.5273,1.5273,1.5273,0.7245,0.7245,0.7245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,72,3,0.23,144,0.005290060730222237,8,True,True,,,,,,,,,,,,
11,467,3,0.31,79,0.006382482239223045,9,False,False,1.0146,2.4143,2.2836,0.8213,0.5964,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,9,True,False,0.7326,0.7326,0.7326,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,467,3,0.31,79,0.006382482239223045,9,True,True,,,,,,,,,,,,
12,377,0,0.37,159,0.007700493739376462,10,False,False,1.3140,2.9769,2.7703,0.7851,0.5406,0.5479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,10,True,False,2.5416,2.5416,2.5416,0.4245,0.4245,0.4245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,377,0,0.37,159,0.007700493739376462,10,True,True,,,,,,,,,,,,
13,436,2,0.25,154,0.009290680585958758,11,False,False,0.8649,2.5279,2.3667,0.8510,0.5609,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,11,True,False,0.7307,0.7307,0.7308,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,436,2,0.25,154,0.009290680585958758,11,True,True,,,,,,,,,,,,
14,382,2,0.41000000000000003,148,0.011209248221179687,12,False,False,1.4462,2.5864,2.3436,0.7386,0.5609,0.5863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,12,True,False,0.7622,0.7622,0.7622,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,382,2,0.41000000000000003,148,0.011209248221179687,12,True,True,,,,,,,,,,,,
