run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.2803,0.4468,0.4459,0.9443,0.9145,0.9115,8456.0391,8456.0391,8456.0391,48.0000,48.0000,48.0000
1,433,2,0.27,768,0.0009765625,1,False,False,1.2278,1.2769,1.2636,0.8179,0.8107,0.8097,888.3120,888.3120,888.3120,48.0000,48.0000,48.0000
2,310,5,0.5,768,0.0011782270808598852,2,False,False,1.4237,1.4692,1.4572,0.7967,0.7908,0.7899,756.7918,756.7918,756.7918,48.0000,48.0000,48.0000
3,300,1,0.44,768,0.001421536311369323,3,False,False,1.5378,1.5800,1.5698,0.7807,0.7745,0.7750,660.6618,660.6618,660.6618,48.0000,48.0000,48.0000
4,1009,2,0.1,768,0.0017150900003645502,4,False,False,1.5968,1.6361,1.6283,0.7627,0.7563,0.7549,585.5336,585.5336,585.5336,48.0000,48.0000,48.0000
5,657,3,0.5,768,0.0020692638561704995,5,False,False,1.8905,1.9239,1.9191,0.7281,0.7250,0.7218,472.4490,472.4490,472.4490,48.0000,48.0000,48.0000
6,455,2,0.49,768,0.0024965762178914648,6,False,False,2.0776,2.1064,2.1040,0.6946,0.6936,0.6912,393.1573,393.1573,393.1573,48.0000,48.0000,48.0000
7,103,1,0.44,768,0.0030121305183748843,7,False,False,2.2596,2.2839,2.2843,0.6635,0.6626,0.6605,326.1677,326.1677,326.1677,48.0000,48.0000,48.0000
8,203,4,0.05,768,0.003634149117781824,8,False,False,2.3519,2.3757,2.3767,0.6336,0.6322,0.6308,278.7236,278.7236,278.7236,48.0000,48.0000,48.0000
9,150,4,0.02,768,0.004384617376208487,9,False,False,2.5646,2.5867,2.5879,0.5835,0.5832,0.5823,222.7764,222.7764,222.7764,48.0000,48.0000,48.0000
10,72,3,0.23,768,0.005290060730222237,10,False,False,2.8571,2.8722,2.8752,0.5312,0.5326,0.5300,172.0722,172.0722,172.0722,48.0000,48.0000,48.0000
11,467,3,0.31,768,0.006382482239223045,11,False,False,3.1249,3.1359,3.1398,0.4676,0.4695,0.4690,128.8646,128.8646,128.8646,48.0000,48.0000,48.0000
12,377,0,0.37,768,0.007700493739376462,12,False,False,3.3519,3.3593,3.3638,0.4212,0.4240,0.4222,98.6752,98.6752,98.6752,48.0000,48.0000,48.0000
13,436,2,0.25,768,0.009290680585958758,13,False,False,3.5370,3.5423,3.5471,0.3865,0.3891,0.3876,75.6422,75.6422,75.6422,48.0000,48.0000,48.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,14,False,False,3.8391,3.8387,3.8449,0.3371,0.3383,0.3371,48.6897,48.6897,48.6897,48.0000,48.0000,48.0000
15,326,3,0.09,768,0.013524008765720979,15,False,False,3.9739,3.9749,3.9835,0.2791,0.2860,0.2808,34.4602,34.4602,34.4602,48.0000,48.0000,48.0000
16,326,2,0.02,768,0.01631677785042834,16,False,False,4.1000,4.0998,4.1088,0.2392,0.2452,0.2414,25.3917,25.3917,25.3917,48.0000,48.0000,48.0000
17,247,2,0.15,768,0.01968626640460739,17,False,False,4.3413,4.3347,4.3457,0.1382,0.1464,0.1457,12.9346,12.9346,12.9346,48.0000,48.0000,48.0000
18,179,1,0.01,768,0.02375156961170491,18,False,False,4.3651,4.3595,4.3700,0.1302,0.1392,0.1389,11.5438,11.5438,11.5438,48.0000,48.0000,48.0000
19,137,5,0.3,768,0.028656376350145975,19,False,False,4.5038,4.4992,4.5096,0.1229,0.1325,0.1333,6.5722,6.5722,6.5722,48.0000,48.0000,48.0000
20,786,2,0.24,768,0.03457404790277603,20,False,False,4.5214,4.5162,4.5261,0.1229,0.1325,0.1333,5.9447,5.9447,5.9447,48.0000,48.0000,48.0000
21,410,1,0.49,768,0.04171374544281356,21,False,False,4.5374,4.5319,4.5414,0.1229,0.1325,0.1333,5.7055,5.7055,5.7055,48.0000,48.0000,48.0000
22,388,0,0.48,768,0.050327822873414196,22,False,False,4.5525,4.5465,4.5553,0.1229,0.1325,0.1333,5.3435,5.3435,5.3435,48.0000,48.0000,48.0000
23,38,2,0.4,768,0.06072074632210035,23,False,False,4.5698,4.5631,4.5713,0.1229,0.1325,0.1333,4.9646,4.9646,4.9646,48.0000,48.0000,48.0000
24,467,2,0.11,768,0.07325985555120318,24,False,False,4.5875,4.5797,4.5874,0.1229,0.1325,0.1333,4.6364,4.6364,4.6364,48.0000,48.0000,48.0000
