run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
30,596,0,0.43,195,0.22596428459777515,24,False,False,1.0578,2.6281,2.4827,0.8110,0.5508,0.5890,0.0000,0.0000,0.0000,24.0000,24.0000,24.0000
31,694,3,0.18,230,0.2726269331663144,25,False,False,1.1429,2.9414,2.7129,0.7992,0.5533,0.5781,0.0000,0.0000,0.0000,25.0000,25.0000,25.0000
32,837,4,0.09,187,0.32892563008340914,26,False,False,2.1322,2.9450,2.7181,0.6197,0.5051,0.5452,0.0000,0.0000,0.0000,26.0000,26.0000,26.0000
33,487,0,0.14,112,0.39685026299204973,27,False,False,1.8321,2.9680,2.6422,0.6604,0.5127,0.5507,0.0000,0.0000,0.0000,27.0000,27.0000,27.0000
34,418,5,0.37,188,0.47880164034928685,28,False,False,0.9628,2.8396,2.6595,0.8327,0.5660,0.5836,0.0000,0.0000,0.0000,28.0000,28.0000,28.0000
35,407,5,0.35000000000000003,94,0.577676348436136,28,False,False,1.5689,2.7104,2.5685,0.6947,0.5482,0.5753,0.0000,0.0000,0.0000,28.0000,28.0000,28.0000
36,657,2,0.11,182,0.6969691317244994,29,False,False,1.9724,2.9190,2.7350,0.6498,0.5305,0.5288,0.0000,0.0000,0.0000,29.0000,29.0000,29.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,30,False,False,1.2400,2.7463,2.5573,0.7828,0.5635,0.5863,0.0000,0.0000,0.0000,30.0000,30.0000,30.0000
38,398,4,0.23,292,1.0145453349375229,31,False,False,1.4902,2.8480,2.6213,0.7367,0.5533,0.5699,0.0000,0.0000,0.0000,31.0000,31.0000,31.0000
39,369,4,0.29,98,1.2240535433046547,32,False,False,1.4497,2.7851,2.5316,0.7123,0.5533,0.5452,0.0000,0.0000,0.0000,32.0000,32.0000,32.0000
40,75,4,0.33,67,1.4768261459394993,32,False,False,1.7762,2.7440,2.4953,0.6448,0.5355,0.5562,0.0000,0.0000,0.0000,32.0000,32.0000,32.0000
41,179,0,0.02,177,1.7817974362806772,33,False,False,1.9151,2.7843,2.9880,0.6738,0.5533,0.5425,0.0000,0.0000,0.0000,33.0000,33.0000,33.0000
42,442,4,0.19,159,2.149746679841392,34,False,False,1.3135,3.0583,2.8673,0.7599,0.5431,0.5562,0.0000,0.0000,0.0000,34.0000,34.0000,34.0000
43,111,1,0.22,237,2.5936791093020193,35,False,False,1.6549,2.8266,2.6330,0.7077,0.5178,0.5507,0.0000,0.0000,0.0000,35.0000,35.0000,35.0000
44,242,1,0.45,123,3.1292855968155457,36,False,False,1.2464,2.6829,2.3222,0.7508,0.5457,0.5890,0.0000,0.0000,0.0000,36.0000,36.0000,36.0000
45,107,3,0.21,118,3.7754972507267723,36,False,False,1.6359,2.8954,2.7514,0.6986,0.5228,0.5342,0.0000,0.0000,0.0000,36.0000,36.0000,36.0000
46,150,2,0.2,70,4.555154539026766,37,False,False,1.4892,2.7893,2.5793,0.7012,0.5381,0.5671,0.0000,0.0000,0.0000,37.0000,37.0000,37.0000
47,38,1,0.2,128,5.495814589832352,38,False,False,1.5321,2.8076,2.9140,0.7127,0.5406,0.5452,0.0000,0.0000,0.0000,38.0000,38.0000,38.0000
48,248,1,0.49,92,6.6307252030723465,39,False,False,1.6524,2.8072,2.5433,0.6696,0.5482,0.5370,0.0000,0.0000,0.0000,39.0000,39.0000,39.0000
49,670,0,0.45,89,8.0,39,False,False,1.5820,2.7161,2.4512,0.6803,0.5203,0.5753,0.0000,0.0000,0.0000,39.0000,39.0000,39.0000
