run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,2.0876,2.2684,2.2650,0.3977,0.4636,0.4223,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,433,2,0.27,768,0.0009765625,1,False,False,2.1383,2.2827,2.2742,0.3974,0.4659,0.4223,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,2.2647,2.3469,2.3199,0.3951,0.4659,0.4223,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,2.2300,2.3278,2.3003,0.3961,0.4659,0.4223,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.9743,1.4135,1.4141,0.7638,0.6955,0.6893,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.1324,1.2893,1.2810,0.7578,0.7523,0.7330,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.1262,1.2863,1.2791,0.7588,0.7523,0.7330,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7267,1.1112,1.0311,0.8318,0.7955,0.7913,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.6192,1.1924,1.0597,0.8722,0.7750,0.7840,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.6070,1.2136,1.0812,0.8759,0.7773,0.7816,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.6355,1.0107,0.9066,0.8629,0.8136,0.8180,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,0.6223,1.0008,0.8888,0.8642,0.8205,0.8228,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,0.5328,0.9963,0.8518,0.8795,0.8364,0.8350,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
13,436,2,0.25,768,0.009290680585958758,4,False,False,0.6002,1.0083,0.8933,0.8679,0.8182,0.8228,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,0.5742,0.9616,0.9117,0.8775,0.8364,0.8058,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,0.5887,0.9771,0.9834,0.8785,0.8182,0.7888,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
16,326,2,0.02,768,0.01631677785042834,5,False,False,0.5769,0.9808,0.9910,0.8836,0.8182,0.7791,0.0000,0.0000,0.0000,5.0000,5.0000,5.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,0.4611,0.8573,0.8716,0.8919,0.8227,0.8107,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,0.4304,0.8670,0.8864,0.9056,0.8227,0.8107,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
19,137,5,0.3,768,0.028656376350145975,6,False,False,0.4490,0.8440,0.8386,0.8929,0.8273,0.8131,0.0000,0.0000,0.0000,6.0000,6.0000,6.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,0.4499,0.9050,0.8520,0.9079,0.8523,0.8277,0.0000,0.0000,0.0000,7.0000,7.0000,7.0000
