run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
22,388,0,0.48,300,0.050327822873414196,7,False,False,0.5922,0.6170,0.6372,0.8717,0.8680,0.8655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,7,True,False,3.1037,3.1037,3.1037,0.2423,0.2423,0.2423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,7,True,True,,,,,,,,,,,,
23,38,2,0.4,300,0.06072074632210035,8,False,False,0.5930,0.6256,0.6397,0.8604,0.8544,0.8538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,8,True,False,3.0945,3.0945,3.0945,0.2464,0.2464,0.2464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,8,True,True,,,,,,,,,,,,
24,467,2,0.11,300,0.07325985555120318,8,False,False,0.1717,0.2959,0.3072,0.9536,0.9316,0.9296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,8,True,False,2.1278,2.1278,2.1278,0.4357,0.4357,0.4357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,8,True,True,,,,,,,,,,,,
25,176,4,0.05,300,0.08838834764831845,8,False,False,0.2086,0.3304,0.3433,0.9482,0.9276,0.9244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,8,True,False,2.3937,2.3937,2.3937,0.4135,0.4135,0.4135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,8,True,True,,,,,,,,,,,,
26,57,4,0.0,300,0.10664094190766783,8,False,False,0.2722,0.4074,0.4063,0.9360,0.9157,0.9154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
